timeframe,date,open,high,low,close,volume,peak_or_valley,strength
4H,2017-12-30 04:59:00,13090.18,13119.91,13000.0,13050.42,21.27625245,valley,0 days 07:45:00
5min,2017-12-30 05:04:00,13220.04,13283.16,13220.04,13269.62,4.83300927,peak,0 days 00:05:00
1min,2017-12-30 05:06:00,13241.94,13252.25,13175.07,13234.79,7.13350439,valley,0 days 00:04:00
1min,2017-12-30 05:10:00,13218.01,13320.55,13197.7,13258.61,7.29050474,valley,0 days 00:04:00
1min,2017-12-30 05:11:00,13320.51,13342.19,13279.63,13308.43,34.77097885,peak,0 days 00:03:00
1min,2017-12-30 05:14:00,13300.04,13343.16,13272.98,13320.56,4.47006304,valley,0 days 00:02:00
5min,2017-12-30 05:15:00,13325.0,13343.86,13284.93,13285.53,3.511301,peak,0 days 00:06:00
5min,2017-12-30 05:16:00,13285.66,13319.79,13238.74,13277.57,4.52467948,valley,0 days 00:06:00
1min,2017-12-30 05:19:00,13270.11,13310.0,13251.02,13305.07,11.04901217,valley,0 days 00:02:00
5min,2017-12-30 05:22:00,13349.98,13368.31,13320.29,13367.65,4.37167457,peak,0 days 00:13:00
1min,2017-12-30 05:26:00,13368.29,13368.3,13280.01,13301.75,5.97758862,valley,0 days 00:02:00
5min,2017-12-30 05:28:00,13314.1,13330.37,13274.31,13288.39,2.47283599,valley,0 days 00:07:00
1min,2017-12-30 05:29:00,13290.27,13361.76,13290.27,13345.89,2.5836922,peak,0 days 00:02:00
1min,2017-12-30 05:31:00,13330.72,13368.3,13308.14,13368.27,15.07862757,valley,0 days 00:02:00
1min,2017-12-30 05:34:00,13368.3,13368.31,13354.94,13368.31,4.63927642,valley,0 days 00:02:00
5min,2017-12-30 05:40:00,13411.44,13426.6,13374.0,13401.0,7.21313245,peak,0 days 00:09:00
15min,2017-12-30 05:44:00,13307.01,13363.51,13281.48,13363.51,5.69393778,valley,0 days 00:16:00
1min,2017-12-30 05:46:00,13296.53,13396.97,13296.53,13349.73,3.12503926,peak,0 days 00:02:00
1min,2017-12-30 05:50:00,13429.24,13429.25,13363.55,13402.1,10.02905042,valley,0 days 00:03:00
5min,2017-12-30 05:52:00,13429.25,13462.82,13402.08,13406.98,12.11750753,peak,0 days 00:10:00
5min,2017-12-30 05:54:00,13444.67,13462.82,13407.81,13407.84,6.4746212,peak,0 days 00:08:00
1min,2017-12-30 05:56:00,13461.44,13462.8,13385.83,13402.6,9.1494938,peak,0 days 00:02:00
5min,2017-12-30 05:57:00,13420.0,13462.73,13370.0,13390.07,8.70724702,valley,0 days 00:07:00
1min,2017-12-30 06:03:00,13470.0,13490.0,13445.46,13490.0,3.93007925,valley,0 days 00:02:00
5min,2017-12-30 06:04:00,13490.0,13496.48,13476.52,13481.01,10.01242331,peak,0 days 00:07:00
1min,2017-12-30 06:05:00,13477.0,13496.48,13408.3,13408.32,11.52778851,valley,0 days 00:02:00
5min,2017-12-30 06:07:00,13459.03,13465.8,13400.21,13442.81,4.75241737,valley,0 days 00:09:00
1min,2017-12-30 06:08:00,13442.81,13480.93,13413.11,13414.81,6.50956522,peak,0 days 00:02:00
1min,2017-12-30 06:10:00,13431.89,13495.2,13413.19,13480.51,5.22206248,valley,0 days 00:02:00
1min,2017-12-30 06:13:00,13500.0,13502.6,13435.08,13497.21,9.0506845,valley,0 days 00:03:00
5min,2017-12-30 06:13:00,13500.0,13502.6,13435.08,13497.21,9.0506845,peak,0 days 00:08:00
5min,2017-12-30 06:15:00,13462.65,13502.6,13449.07,13502.6,11.81826776,peak,0 days 00:06:00
1min,2017-12-30 06:16:00,13460.05,13502.35,13446.29,13501.54,0.91398361,valley,0 days 00:03:00
1min,2017-12-30 06:18:00,13460.12,13460.75,13460.0,13460.36,6.83751318,valley,0 days 00:02:00
5min,2017-12-30 06:23:00,13522.93,13527.0,13463.78,13463.78,4.8419079,peak,0 days 00:05:00
1min,2017-12-30 06:24:00,13499.59,13510.02,13463.75,13499.61,7.99486555,valley,0 days 00:04:00
15min,2017-12-30 06:29:00,13530.21,13602.98,13530.21,13588.95,122.5068925,peak,0 days 00:37:00
1min,2017-12-30 06:30:00,13588.95,13588.96,13500.43,13561.1,16.04012828,valley,0 days 00:02:00
1min,2017-12-30 06:31:00,13570.0,13589.51,13560.94,13574.28,11.27230639,peak,0 days 00:02:00
1min,2017-12-30 06:33:00,13589.5,13589.51,13554.06,13589.51,14.33084854,valley,0 days 00:02:00
5min,2017-12-30 06:36:00,13543.55,13560.79,13481.19,13560.38,14.73447746,valley,0 days 00:12:00
1min,2017-12-30 06:37:00,13511.23,13560.84,13511.23,13517.95,11.8294898,peak,0 days 00:02:00
1min,2017-12-30 06:39:00,13523.12,13560.0,13523.12,13559.88,1.01460321,peak,0 days 00:02:00
1min,2017-12-30 06:40:00,13557.99,13560.0,13500.0,13500.0,1.89411293,valley,0 days 00:03:00
5min,2017-12-30 06:42:00,13557.38,13560.0,13510.04,13510.04,4.76351671,peak,0 days 00:05:00
1min,2017-12-30 06:44:00,13496.53,13552.71,13485.74,13510.08,4.03588015,valley,0 days 00:04:00
5min,2017-12-30 06:47:00,13545.31,13559.95,13497.22,13497.22,8.4618236,peak,0 days 00:05:00
5min,2017-12-30 06:49:00,13433.25,13485.78,13400.1,13439.43,12.40281122,valley,0 days 00:05:00
1min,2017-12-30 06:51:00,13448.57,13483.48,13405.93,13448.59,6.10711129,valley,0 days 00:02:00
15min,2017-12-30 06:55:00,13394.97,13400.0,13379.97,13380.0,8.08037936,valley,0 days 00:58:00
1min,2017-12-30 06:58:00,13440.26,13465.58,13380.18,13445.0,7.37669343,valley,0 days 00:02:00
1min,2017-12-30 07:01:00,13481.33,13528.32,13404.94,13513.11,6.15761428,valley,0 days 00:03:00
1min,2017-12-30 07:01:00,13481.33,13528.32,13404.94,13513.11,6.15761428,peak,0 days 00:04:00
15min,2017-12-30 07:08:00,13619.86,13631.95,13559.1,13620.0,3.29207261,peak,0 days 00:19:00
1min,2017-12-30 07:10:00,13610.25,13624.84,13568.63,13583.85,9.33365208,valley,0 days 00:02:00
1min,2017-12-30 07:12:00,13583.86,13631.93,13559.43,13631.15,8.22161208,peak,0 days 00:03:00
5min,2017-12-30 07:13:00,13600.0,13630.75,13552.12,13567.78,2.1442213,valley,0 days 00:06:00
1min,2017-12-30 07:16:00,13553.11,13620.78,13553.11,13620.71,2.06935425,valley,0 days 00:02:00
1min,2017-12-30 07:17:00,13620.72,13628.43,13578.63,13578.63,2.14236813,peak,0 days 00:02:00
1min,2017-12-30 07:18:00,13578.63,13623.01,13555.59,13557.04,6.40064638,valley,0 days 00:02:00
5min,2017-12-30 07:19:00,13558.22,13629.92,13558.22,13577.83,8.23562636,peak,0 days 00:06:00
15min,2017-12-30 07:21:00,13496.04,13550.0,13454.45,13522.78,15.5048377,valley,0 days 00:19:00
1min,2017-12-30 07:22:00,13522.77,13566.05,13476.22,13522.03,8.98357245,peak,0 days 00:02:00
1min,2017-12-30 07:24:00,13500.28,13595.89,13500.0,13556.06,5.75095493,valley,0 days 00:02:00
1min,2017-12-30 07:28:00,13600.0,13637.39,13561.74,13637.17,9.28651438,valley,0 days 00:03:00
1min,2017-12-30 07:32:00,13655.25,13665.95,13619.35,13665.95,22.20336439,peak,0 days 00:02:00
1min,2017-12-30 07:33:00,13662.03,13665.89,13619.34,13665.87,8.57733768,valley,0 days 00:02:00
5min,2017-12-30 07:35:00,13686.27,13700.2,13686.27,13700.2,20.7924155,peak,0 days 00:07:00
1min,2017-12-30 07:36:00,13700.19,13700.2,13632.87,13688.26,5.17035608,valley,0 days 00:02:00
1min,2017-12-30 07:39:00,13688.32,13700.19,13653.9,13700.19,6.61728395,peak,0 days 00:02:00
1min,2017-12-30 07:42:00,13700.2,13738.44,13700.2,13730.41,31.33231811,peak,0 days 00:02:00
1min,2017-12-30 07:47:00,13738.0,13744.03,13724.64,13738.0,4.4559834,valley,0 days 00:02:00
5min,2017-12-30 07:50:00,13767.81,13768.78,13733.88,13756.08,11.41984276,peak,0 days 00:06:00
1min,2017-12-30 07:52:00,13755.25,13756.4,13733.83,13755.98,3.51101909,valley,0 days 00:03:00
1min,2017-12-30 07:53:00,13733.83,13768.5,13733.83,13766.62,4.2476666,peak,0 days 00:02:00
15min,2017-12-30 07:56:00,13768.78,13774.33,13733.88,13769.39,6.74262214,peak,0 days 00:18:00
1min,2017-12-30 07:59:00,13755.25,13755.27,13700.15,13754.84,5.07906732,valley,0 days 00:02:00
1min,2017-12-30 08:00:00,13754.83,13755.29,13700.16,13754.59,6.98564263,peak,0 days 00:02:00
1min,2017-12-30 08:02:00,13725.87,13754.49,13674.24,13754.44,12.63128426,valley,0 days 00:02:00
1min,2017-12-30 08:04:00,13760.61,13769.63,13640.78,13712.46,3.14515449,valley,0 days 00:04:00
5min,2017-12-30 08:04:00,13760.61,13769.63,13640.78,13712.46,3.14515449,peak,0 days 00:08:00
5min,2017-12-30 08:08:00,13734.43,13740.56,13625.16,13695.3,19.87574934,valley,0 days 00:13:00
1min,2017-12-30 08:11:00,13693.32,13726.55,13648.85,13726.55,5.5501406,valley,0 days 00:03:00
4H,2017-12-30 08:15:00,13786.66,13796.66,13741.16,13776.14,5.41541278,peak,0 days 06:16:00
1min,2017-12-30 08:18:00,13748.86,13748.86,13666.38,13744.73,6.06352658,valley,0 days 00:02:00
1min,2017-12-30 08:19:00,13744.73,13775.98,13682.17,13770.0,11.42846019,peak,0 days 00:03:00
15min,2017-12-30 08:23:00,13573.72,13688.09,13555.37,13649.96,11.66598227,valley,0 days 00:26:00
1min,2017-12-30 08:23:00,13573.72,13688.09,13555.37,13649.96,11.66598227,peak,0 days 00:02:00
1min,2017-12-30 08:25:00,13688.12,13717.77,13595.88,13700.0,7.25610874,peak,0 days 00:04:00
1min,2017-12-30 08:28:00,13664.01,13699.89,13602.47,13698.0,4.29914603,valley,0 days 00:03:00
1min,2017-12-30 08:30:00,13714.99,13750.0,13700.01,13743.97,4.59290054,peak,0 days 00:03:00
1min,2017-12-30 08:33:00,13743.0,13758.0,13720.9,13724.46,5.28889679,valley,0 days 00:02:00
15min,2017-12-30 08:38:00,13774.0,13776.15,13755.0,13755.0,9.99764387,peak,0 days 00:23:00
1min,2017-12-30 08:42:00,13615.0,13669.93,13565.06,13600.0,9.1816951,valley,0 days 00:03:00
1min,2017-12-30 08:45:00,13650.0,13650.44,13565.04,13633.05,12.9806322,valley,0 days 00:04:00
5min,2017-12-30 08:49:00,13611.47,13639.95,13496.48,13608.0,32.36842756,valley,0 days 00:14:00
1min,2017-12-30 08:51:00,13634.99,13638.94,13521.7,13636.5,9.35208098,peak,0 days 00:02:00
5min,2017-12-30 08:54:00,13639.96,13639.97,13559.49,13600.02,4.10405902,peak,0 days 00:07:00
1min,2017-12-30 08:55:00,13600.02,13631.0,13529.27,13595.26,8.51899905,valley,0 days 00:04:00
1min,2017-12-30 08:57:00,13562.0,13629.93,13532.95,13600.0,10.62258532,peak,0 days 00:02:00
1min,2017-12-30 08:59:00,13600.0,13600.0,13559.96,13599.0,3.06744172,valley,0 days 00:02:00
1min,2017-12-30 09:01:00,13598.0,13598.0,13506.37,13552.35,10.65729319,valley,0 days 00:02:00
5min,2017-12-30 09:05:00,13449.0,13449.0,13429.25,13449.0,14.17726487,valley,0 days 00:06:00
1min,2017-12-30 09:07:00,13450.0,13499.95,13449.99,13449.99,7.27324053,peak,0 days 00:03:00
1min,2017-12-30 09:08:00,13449.99,13490.0,13432.64,13489.98,4.75252565,valley,0 days 00:02:00
5min,2017-12-30 09:10:00,13497.97,13500.0,13429.25,13460.83,7.38758089,peak,0 days 00:07:00
1min,2017-12-30 09:14:00,13362.36,13443.66,13351.9,13443.07,10.98949466,valley,0 days 00:02:00
1min,2017-12-30 09:15:00,13443.13,13449.98,13351.95,13382.45,5.10740936,peak,0 days 00:03:00
1H,2017-12-30 09:16:00,13382.32,13448.0,13329.3,13329.44,15.67889025,valley,0 days 01:04:00
1min,2017-12-30 09:18:00,13413.75,13447.01,13350.0,13446.83,8.38840164,peak,0 days 00:02:00
1min,2017-12-30 09:22:00,13444.98,13449.78,13350.94,13432.19,9.18631929,valley,0 days 00:04:00
5min,2017-12-30 09:23:00,13449.74,13450.0,13383.68,13450.0,3.1468266,peak,0 days 00:08:00
1min,2017-12-30 09:26:00,13418.09,13445.0,13382.21,13444.98,15.33374995,valley,0 days 00:04:00
5min,2017-12-30 09:31:00,13449.0,13500.0,13410.59,13481.1,3.66255611,peak,0 days 00:06:00
1min,2017-12-30 09:34:00,13499.82,13500.0,13463.45,13498.99,2.50325605,peak,0 days 00:03:00
1min,2017-12-30 09:35:00,13498.97,13498.99,13456.0,13456.0,2.78040955,valley,0 days 00:02:00
5min,2017-12-30 09:39:00,13556.6,13596.3,13541.95,13558.83,7.46714131,peak,0 days 00:08:00
1min,2017-12-30 09:42:00,13519.74,13529.75,13410.54,13460.64,17.51439889,valley,0 days 00:02:00
5min,2017-12-30 09:44:00,13450.0,13500.05,13350.67,13469.84,14.92178867,valley,0 days 00:14:00
1min,2017-12-30 09:47:00,13576.83,13597.31,13518.15,13566.43,6.05814185,peak,0 days 00:04:00
1min,2017-12-30 09:49:00,13574.96,13584.0,13471.16,13517.21,5.17405051,valley,0 days 00:03:00
15min,2017-12-30 09:51:00,13567.09,13600.0,13522.46,13584.6,17.17392134,peak,0 days 00:53:00
1min,2017-12-30 09:53:00,13599.72,13600.0,13503.1,13599.99,5.49953317,valley,0 days 00:03:00
1min,2017-12-30 09:56:00,13589.97,13590.0,13430.0,13559.97,15.52544878,valley,0 days 00:02:00
15min,2017-12-30 09:58:00,13464.64,13524.98,13350.13,13450.0,15.7076191,valley,0 days 00:22:00
1min,2017-12-30 10:01:00,13420.0,13498.25,13351.0,13489.72,20.87435685,peak,0 days 00:03:00
