timeframe,date,open,close,high,low,volume
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:05:00,29453.94,29453.95,29453.95,29453.94,1.22029
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:06:00,29453.95,29453.95,29453.95,29453.94,1.13539
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:07:00,29453.94,29459.48,29459.49,29453.94,11.39704
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:08:00,29459.48,29459.49,29459.49,29459.48,1.53942
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:09:00,29459.48,29459.49,29459.49,29459.48,4.72157
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:10:00,29459.49,29458.01,29459.49,29458.0,4.33567
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:11:00,29458.0,29457.75,29458.01,29457.74,6.11248
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:12:00,29457.74,29457.75,29457.75,29457.74,2.23343
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:13:00,29457.75,29457.75,29457.75,29457.74,1.94481
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:14:00,29457.74,29451.53,29457.75,29451.53,9.61265
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:15:00,29451.54,29451.53,29451.54,29451.53,3.90803
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:16:00,29451.53,29451.53,29451.54,29451.53,1.91667
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:17:00,29451.53,29451.54,29451.54,29451.53,1.91248
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:18:00,29451.53,29451.54,29451.54,29451.53,1.85082
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:19:00,29451.53,29450.24,29451.54,29450.24,6.44503
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:20:00,29450.24,29449.87,29450.25,29449.87,12.21794
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:21:00,29449.88,29449.87,29449.88,29449.87,1.19142
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:22:00,29449.88,29449.48,29449.88,29449.47,1.35349
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:23:00,29449.48,29449.47,29449.48,29449.47,1.68581
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:24:00,29449.48,29449.48,29449.48,29449.47,3.08703
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:25:00,29449.47,29454.01,29454.02,29449.47,11.2165
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:26:00,29454.02,29454.02,29454.02,29454.01,2.7772
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:27:00,29454.01,29454.02,29454.02,29454.01,9.38257
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:28:00,29454.02,29454.02,29454.02,29454.01,3.1823
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:29:00,29454.01,29454.01,29454.02,29454.01,7.99543
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:30:00,29454.01,29454.02,29454.02,29454.01,13.24922
1min,2023-08-10 21:31:00,29454.02,29454.02,29454.02,29454.01,10.17904
1min,2023-08-10 21:31:00,29454.02,29454.02,29454.02,29454.01,10.17904
