timeframe,date,open,close,high,low,volume
5min,2023-10-23 09:35:00,30458.9,30528.8,30541.8,30458.8,7.74495568
1min,2023-10-23 09:36:00,30503.4,30513.1,30513.1,30478.2,1.71049805
1min,2023-10-23 09:37:00,30511.4,30533.2,30533.5,30506.2,0.91870211
1min,2023-10-23 09:38:00,30537.2,30538.6,30541.8,30523.7,1.756166
1min,2023-10-23 09:39:00,30538.7,30528.8,30538.7,30527.0,0.1563523
1min,2023-10-23 09:40:00,30528.8,30518.4,30531.2,30513.6,1.77227182
5min,2023-10-23 09:40:00,30528.8,30504.2,30531.2,30489.1,9.0612769
1min,2023-10-23 09:41:00,30518.5,30489.4,30518.5,30489.3,0.88339004
1min,2023-10-23 09:42:00,30489.4,30514.7,30514.8,30489.1,1.59457174
1min,2023-10-23 09:43:00,30514.8,30490.7,30514.8,30490.7,2.88740817
1min,2023-10-23 09:44:00,30499.5,30504.2,30505.1,30497.2,1.92363513
15min,2023-10-23 09:45:00,30504.2,30478.7,30504.2,30356.7,111.86519840999999
1min,2023-10-23 09:45:00,30504.2,30463.0,30504.2,30460.0,1.76679191
5min,2023-10-23 09:45:00,30504.2,30418.2,30504.2,30356.7,62.44508113
1min,2023-10-23 09:46:00,30465.3,30370.1,30470.0,30370.0,17.16012109
1min,2023-10-23 09:47:00,30370.1,30386.7,30404.3,30358.1,31.59641246
1min,2023-10-23 09:48:00,30386.7,30398.3,30402.1,30356.7,8.43591864
1min,2023-10-23 09:49:00,30396.9,30418.2,30423.2,30382.4,3.48583703
1min,2023-10-23 09:50:00,30423.0,30437.9,30437.9,30404.8,2.09834791
5min,2023-10-23 09:50:00,30423.0,30461.3,30461.4,30404.8,16.03707104
1min,2023-10-23 09:51:00,30438.0,30454.8,30454.8,30432.2,1.59146135
1min,2023-10-23 09:52:00,30452.2,30437.4,30454.7,30437.1,4.82565954
1min,2023-10-23 09:53:00,30437.3,30454.8,30456.6,30425.2,1.42547677
1min,2023-10-23 09:54:00,30454.8,30461.3,30461.4,30454.8,6.09612547
1min,2023-10-23 09:55:00,30461.4,30467.5,30467.5,30461.3,8.6180338
5min,2023-10-23 09:55:00,30461.4,30478.7,30486.6,30461.3,33.38304624
1min,2023-10-23 09:56:00,30468.0,30484.6,30486.2,30468.0,4.07238542
1min,2023-10-23 09:57:00,30484.7,30468.4,30486.6,30468.4,18.37560362
1min,2023-10-23 09:58:00,30468.5,30469.0,30477.9,30464.7,1.78125768
1min,2023-10-23 09:59:00,30468.7,30478.7,30478.8,30468.7,0.53576572
15min,2023-10-23 10:00:00,30478.8,30480.1,30494.9,30471.2,16.83365684
1H,2023-10-23 10:00:00,30478.8,30556.4,30573.9,30471.2,67.81007923
1min,2023-10-23 10:00:00,30478.8,30479.1,30484.1,30475.3,3.83683992
5min,2023-10-23 10:00:00,30478.8,30478.3,30489.0,30471.2,8.82723626
1min,2023-10-23 10:01:00,30479.1,30482.8,30489.0,30471.2,0.60626408
1min,2023-10-23 10:02:00,30485.2,30480.3,30489.0,30476.5,0.45740158
1min,2023-10-23 10:03:00,30480.5,30485.5,30485.5,30480.2,2.97844894
1min,2023-10-23 10:04:00,30482.8,30478.3,30482.8,30478.2,0.94828174
1min,2023-10-23 10:05:00,30478.3,30480.1,30485.9,30478.3,0.86051229
5min,2023-10-23 10:05:00,30478.3,30494.8,30494.9,30476.0,5.0871773000000005
1min,2023-10-23 10:06:00,30480.0,30485.1,30485.1,30476.0,2.40572069
1min,2023-10-23 10:07:00,30485.1,30488.7,30488.8,30485.0,0.14491245
1min,2023-10-23 10:08:00,30486.2,30486.3,30486.3,30485.3,0.2120571
1min,2023-10-23 10:09:00,30489.0,30494.8,30494.9,30489.0,1.46397477
1min,2023-10-23 10:10:00,30494.8,30481.7,30494.9,30479.7,1.44630962
5min,2023-10-23 10:10:00,30494.8,30480.1,30494.9,30479.7,2.91924328
1min,2023-10-23 10:11:00,30479.8,30481.9,30481.9,30479.8,0.55829139
1min,2023-10-23 10:12:00,30481.9,30487.9,30487.9,30481.9,0.41372926
1min,2023-10-23 10:13:00,30490.3,30488.0,30490.3,30488.0,0.37113087
1min,2023-10-23 10:14:00,30488.0,30480.1,30488.0,30480.0,0.12978214
15min,2023-10-23 10:15:00,30480.0,30520.4,30551.3,30480.0,9.62175365
1min,2023-10-23 10:15:00,30480.0,30490.9,30492.0,30480.0,0.13171026
5min,2023-10-23 10:15:00,30480.0,30504.5,30504.6,30480.0,1.40067969
1min,2023-10-23 10:16:00,30490.7,30490.8,30492.2,30490.7,0.2442455
1min,2023-10-23 10:17:00,30490.8,30493.2,30493.2,30490.7,0.02851946
1min,2023-10-23 10:18:00,30493.2,30494.9,30494.9,30493.1,0.36668877
1min,2023-10-23 10:19:00,30495.0,30504.5,30504.6,30494.9,0.6295157
1min,2023-10-23 10:20:00,30504.5,30516.0,30516.0,30504.4,0.65365142
5min,2023-10-23 10:20:00,30504.5,30535.1,30535.2,30504.4,1.15713874
1min,2023-10-23 10:21:00,30516.0,30525.7,30525.9,30515.9,0.18994528
1min,2023-10-23 10:22:00,30524.9,30525.0,30525.0,30524.9,0.08060127
1min,2023-10-23 10:23:00,30525.0,30532.9,30533.0,30524.9,0.21500574
1min,2023-10-23 10:24:00,30532.9,30535.1,30535.2,30532.9,0.01793503
1min,2023-10-23 10:25:00,30535.1,30551.2,30551.3,30535.1,1.70994106
5min,2023-10-23 10:25:00,30535.1,30520.4,30551.3,30512.5,7.06393522
1min,2023-10-23 10:26:00,30551.3,30534.9,30551.3,30534.9,2.46443379
1min,2023-10-23 10:27:00,30535.0,30536.0,30537.5,30535.0,0.41466771
1min,2023-10-23 10:28:00,30536.0,30520.7,30536.0,30520.6,0.72908898
1min,2023-10-23 10:29:00,30520.6,30520.4,30520.6,30512.5,1.74580368
15min,2023-10-23 10:30:00,30520.5,30515.1,30549.9,30477.6,18.73598239
1min,2023-10-23 10:30:00,30520.5,30529.4,30529.5,30520.5,0.50743658
5min,2023-10-23 10:30:00,30520.5,30520.8,30549.9,30520.5,4.62266477
1min,2023-10-23 10:31:00,30531.1,30549.8,30549.8,30531.1,0.39840948
1min,2023-10-23 10:32:00,30549.8,30539.0,30549.9,30538.2,1.7648235
1min,2023-10-23 10:33:00,30539.0,30542.5,30544.9,30537.5,1.34404653
1min,2023-10-23 10:34:00,30539.1,30520.8,30539.1,30520.8,0.60794868
1min,2023-10-23 10:35:00,30520.7,30515.4,30520.7,30515.4,1.11314639
5min,2023-10-23 10:35:00,30520.7,30502.6,30520.7,30477.6,9.55714196
1min,2023-10-23 10:36:00,30515.4,30489.5,30515.4,30489.5,1.94546256
1min,2023-10-23 10:37:00,30489.5,30490.3,30490.3,30477.6,3.63890689
1min,2023-10-23 10:38:00,30492.1,30495.5,30495.6,30482.9,1.00650969
1min,2023-10-23 10:39:00,30495.5,30502.6,30502.7,30484.8,1.85311643
1min,2023-10-23 10:40:00,30502.7,30510.2,30510.3,30502.6,0.3535621
5min,2023-10-23 10:40:00,30502.7,30515.1,30515.4,30496.6,4.55617566
1min,2023-10-23 10:41:00,30510.3,30510.3,30510.3,30510.2,0.06070587
1min,2023-10-23 10:42:00,30510.3,30500.1,30510.3,30496.6,2.10382209
1min,2023-10-23 10:43:00,30500.0,30508.2,30508.2,30500.0,1.50715545
1min,2023-10-23 10:44:00,30508.2,30515.1,30515.4,30508.1,0.53093015
15min,2023-10-23 10:45:00,30515.2,30556.4,30573.9,30515.2,22.61868635
1min,2023-10-23 10:45:00,30515.2,30525.9,30531.9,30515.2,0.297471
5min,2023-10-23 10:45:00,30515.2,30544.8,30544.9,30515.2,4.42624899
1min,2023-10-23 10:46:00,30526.0,30522.3,30526.0,30522.2,0.20098164
1min,2023-10-23 10:47:00,30522.2,30528.6,30528.7,30522.2,1.6617112
1min,2023-10-23 10:48:00,30528.7,30536.9,30543.5,30528.6,1.96245943
1min,2023-10-23 10:49:00,30536.9,30544.8,30544.9,30536.8,0.30362572
1min,2023-10-23 10:50:00,30544.8,30549.1,30549.6,30540.3,1.72399472
5min,2023-10-23 10:50:00,30544.8,30558.9,30559.0,30535.5,10.03886099
1min,2023-10-23 10:51:00,30549.1,30538.6,30549.2,30538.6,2.91847682
1min,2023-10-23 10:52:00,30538.7,30535.5,30538.7,30535.5,0.71412097
1min,2023-10-23 10:53:00,30535.5,30546.9,30546.9,30535.5,1.37521085
1min,2023-10-23 10:54:00,30547.9,30558.9,30559.0,30547.9,3.30705763
1min,2023-10-23 10:55:00,30558.9,30562.3,30573.9,30558.9,3.89118065
5min,2023-10-23 10:55:00,30558.9,30556.4,30573.9,30554.7,8.15357637
1min,2023-10-23 10:56:00,30561.9,30568.7,30568.8,30556.4,0.84646552
1min,2023-10-23 10:57:00,30568.8,30570.1,30570.1,30560.3,0.26482042
1min,2023-10-23 10:58:00,30567.2,30564.5,30567.2,30554.7,1.09215523
1min,2023-10-23 10:59:00,30564.5,30556.4,30564.9,30556.2,2.05895455
15min,2023-10-23 11:00:00,30556.3,30560.4,30606.8,30549.5,23.193392369999998
1H,2023-10-23 11:00:00,30556.3,30654.6,30777.2,30549.5,93.93963803
1min,2023-10-23 11:00:00,30556.3,30549.6,30560.5,30549.5,0.59068672
5min,2023-10-23 11:00:00,30556.3,30568.6,30590.9,30549.5,5.34873377
1min,2023-10-23 11:01:00,30549.6,30563.1,30573.5,30549.6,1.48198426
1min,2023-10-23 11:02:00,30567.6,30587.0,30590.9,30567.6,1.30252458
1min,2023-10-23 11:03:00,30586.9,30576.6,30587.0,30574.8,0.06517512
1min,2023-10-23 11:04:00,30576.5,30568.6,30576.6,30566.2,1.90836309
1min,2023-10-23 11:05:00,30568.6,30593.0,30593.0,30568.6,1.40336211
5min,2023-10-23 11:05:00,30568.6,30571.7,30594.6,30566.8,8.194692289999999
1min,2023-10-23 11:06:00,30593.0,30575.5,30594.6,30575.5,1.80250195
1min,2023-10-23 11:07:00,30575.5,30579.4,30579.4,30571.6,1.39560724
1min,2023-10-23 11:08:00,30579.5,30577.0,30579.5,30566.8,2.55832316
1min,2023-10-23 11:09:00,30576.9,30571.7,30576.9,30568.4,1.03489783
1min,2023-10-23 11:10:00,30571.8,30576.7,30579.2,30571.8,0.57203541
5min,2023-10-23 11:10:00,30571.8,30560.4,30606.8,30560.4,9.64996631
1min,2023-10-23 11:11:00,30576.7,30570.1,30576.7,30568.4,2.10051772
1min,2023-10-23 11:12:00,30573.1,30581.3,30581.3,30573.0,0.62863214
1min,2023-10-23 11:13:00,30581.3,30574.8,30606.8,30574.8,5.48846761
1min,2023-10-23 11:14:00,30574.8,30560.4,30574.9,30560.4,0.86031343
15min,2023-10-23 11:15:00,30560.4,30641.7,30649.2,30556.9,21.50221083
1min,2023-10-23 11:15:00,30560.4,30583.9,30583.9,30556.9,2.59508155
5min,2023-10-23 11:15:00,30560.4,30628.2,30631.9,30556.9,6.43112127
1min,2023-10-23 11:16:00,30584.0,30584.0,30584.0,30583.9,0.26180434
1min,2023-10-23 11:17:00,30584.0,30587.2,30587.2,30583.9,0.09402075
1min,2023-10-23 11:18:00,30587.2,30607.4,30607.4,30587.2,1.37235867
1min,2023-10-23 11:19:00,30607.5,30628.2,30631.9,30607.5,2.10785596
1min,2023-10-23 11:20:00,30628.2,30616.8,30628.9,30613.9,3.01352521
5min,2023-10-23 11:20:00,30628.2,30595.4,30628.9,30593.4,6.8638393
1min,2023-10-23 11:21:00,30616.8,30611.8,30616.8,30611.8,0.2159701
1min,2023-10-23 11:22:00,30611.7,30607.6,30611.8,30607.6,0.31451498
1min,2023-10-23 11:23:00,30607.6,30603.8,30607.6,30596.9,1.95833264
1min,2023-10-23 11:24:00,30603.9,30595.4,30603.9,30593.4,1.36149637
1min,2023-10-23 11:25:00,30595.4,30601.3,30601.3,30595.3,0.07018801
5min,2023-10-23 11:25:00,30595.4,30641.7,30649.2,30595.3,8.20725026
1min,2023-10-23 11:26:00,30602.3,30610.9,30615.8,30602.3,3.38378417
1min,2023-10-23 11:27:00,30610.9,30636.4,30636.7,30610.9,1.00573472
1min,2023-10-23 11:28:00,30636.4,30642.0,30643.3,30627.3,3.11786718
1min,2023-10-23 11:29:00,30642.7,30641.7,30649.2,30637.0,0.62967618
15min,2023-10-23 11:30:00,30641.8,30699.0,30699.0,30614.4,25.44932703
1min,2023-10-23 11:30:00,30641.8,30635.0,30648.7,30635.0,1.92007847
5min,2023-10-23 11:30:00,30641.8,30653.9,30654.0,30614.4,5.39661281
1min,2023-10-23 11:31:00,30630.4,30614.4,30630.5,30614.4,0.32921214
1min,2023-10-23 11:32:00,30615.0,30638.4,30638.4,30615.0,1.21372535
1min,2023-10-23 11:33:00,30638.3,30641.5,30641.5,30623.2,0.6957902
1min,2023-10-23 11:34:00,30647.3,30653.9,30654.0,30647.2,1.23780665
1min,2023-10-23 11:35:00,30654.0,30624.0,30668.9,30624.0,5.50323146
5min,2023-10-23 11:35:00,30654.0,30658.3,30668.9,30624.0,10.40039793
1min,2023-10-23 11:36:00,30624.1,30646.7,30649.0,30624.1,0.87197254
1min,2023-10-23 11:37:00,30652.3,30652.5,30657.8,30648.9,0.40253736
1min,2023-10-23 11:38:00,30652.5,30653.4,30653.4,30639.6,1.61243062
1min,2023-10-23 11:39:00,30655.1,30658.3,30659.3,30651.7,2.01022595
1min,2023-10-23 11:40:00,30659.1,30659.9,30669.0,30657.5,0.65489146
5min,2023-10-23 11:40:00,30659.1,30699.0,30699.0,30657.5,9.65231629
1min,2023-10-23 11:41:00,30659.9,30669.2,30669.2,30659.9,1.15182218
1min,2023-10-23 11:42:00,30669.3,30683.0,30684.9,30669.2,4.47456973
1min,2023-10-23 11:43:00,30680.5,30684.9,30685.0,30676.5,0.78761966
1min,2023-10-23 11:44:00,30684.9,30699.0,30699.0,30684.8,2.58341326
15min,2023-10-23 11:45:00,30699.7,30654.6,30777.2,30633.1,23.794707799999998
1min,2023-10-23 11:45:00,30699.7,30685.8,30716.0,30685.8,4.05664475
5min,2023-10-23 11:45:00,30699.7,30706.1,30716.0,30675.2,8.91790501
1min,2023-10-23 11:46:00,30687.0,30681.7,30688.1,30681.7,0.3796311
1min,2023-10-23 11:47:00,30679.8,30678.3,30679.9,30675.2,0.78311255
1min,2023-10-23 11:48:00,30678.3,30703.1,30705.9,30678.3,3.2474833
1min,2023-10-23 11:49:00,30700.3,30706.1,30713.0,30698.5,0.45103331
1min,2023-10-23 11:50:00,30706.1,30731.8,30731.9,30706.1,1.69548653
5min,2023-10-23 11:50:00,30706.1,30662.3,30777.2,30662.2,9.2685233
1min,2023-10-23 11:51:00,30731.9,30761.9,30777.2,30731.9,2.28470412
1min,2023-10-23 11:52:00,30761.9,30734.3,30762.0,30730.5,1.59345874
1min,2023-10-23 11:53:00,30734.4,30710.5,30734.4,30710.5,0.85521603
1min,2023-10-23 11:54:00,30710.6,30662.3,30710.6,30662.2,2.83965788
1min,2023-10-23 11:55:00,30662.3,30660.8,30672.2,30646.9,2.95012268
5min,2023-10-23 11:55:00,30662.3,30654.6,30672.4,30633.1,5.60827949
1min,2023-10-23 11:56:00,30668.0,30651.7,30672.4,30644.4,0.80206916
1min,2023-10-23 11:57:00,30651.4,30641.9,30662.6,30641.8,0.6564668
1min,2023-10-23 11:58:00,30643.3,30651.9,30656.1,30633.1,0.46019688
1min,2023-10-23 11:59:00,30651.9,30654.6,30665.3,30650.0,0.73942397
15min,2023-10-23 12:00:00,30657.4,30651.2,30679.4,30618.2,21.06946693
1H,2023-10-23 12:00:00,30657.4,30662.2,30752.0,30586.0,109.93922677
1min,2023-10-23 12:00:00,30657.4,30644.5,30672.5,30639.8,3.01339188
4H,2023-10-23 12:00:00,30657.4,30878.0,30968.5,30393.4,672.46417662
5min,2023-10-23 12:00:00,30657.4,30658.0,30672.5,30636.4,4.79991451
1min,2023-10-23 12:01:00,30644.5,30638.7,30652.1,30636.4,0.61441294
1min,2023-10-23 12:02:00,30638.6,30646.9,30651.7,30638.6,0.41223452
1min,2023-10-23 12:03:00,30653.1,30649.9,30653.1,30649.9,0.36182306
1min,2023-10-23 12:04:00,30650.0,30658.0,30667.1,30649.9,0.39805211
1min,2023-10-23 12:05:00,30658.2,30672.5,30672.5,30658.2,0.16488052
5min,2023-10-23 12:05:00,30658.2,30636.4,30679.4,30631.9,2.35323914
1min,2023-10-23 12:06:00,30672.5,30660.7,30679.4,30660.6,0.3922294
1min,2023-10-23 12:07:00,30666.5,30643.9,30666.5,30643.8,0.61007691
1min,2023-10-23 12:08:00,30643.8,30636.6,30646.9,30635.0,0.6196184
1min,2023-10-23 12:09:00,30635.0,30636.4,30636.5,30631.9,0.56643391
1min,2023-10-23 12:10:00,30641.7,30646.0,30646.0,30631.0,0.6990214
5min,2023-10-23 12:10:00,30641.7,30651.2,30653.0,30618.2,13.91631328
1min,2023-10-23 12:11:00,30643.3,30634.5,30653.0,30633.5,0.77632486
1min,2023-10-23 12:12:00,30633.6,30639.3,30641.0,30633.5,0.79629122
1min,2023-10-23 12:13:00,30639.2,30630.6,30640.2,30630.6,7.80110702
1min,2023-10-23 12:14:00,30630.6,30651.2,30651.2,30618.2,3.84356878
15min,2023-10-23 12:15:00,30651.2,30686.2,30752.0,30628.6,30.77008884
1min,2023-10-23 12:15:00,30651.2,30638.3,30651.2,30628.6,1.10966573
5min,2023-10-23 12:15:00,30651.2,30697.2,30706.3,30628.6,7.2073756499999995
1min,2023-10-23 12:16:00,30638.2,30653.7,30657.5,30638.2,1.31330696
1min,2023-10-23 12:17:00,30653.8,30679.4,30679.4,30653.7,0.60181238
1min,2023-10-23 12:18:00,30681.3,30706.2,30706.2,30681.3,1.92937093
1min,2023-10-23 12:19:00,30706.3,30697.2,30706.3,30679.3,2.25321965
1min,2023-10-23 12:20:00,30697.2,30682.3,30697.2,30673.0,3.25572377
5min,2023-10-23 12:20:00,30697.2,30738.6,30752.0,30673.0,14.98428125
1min,2023-10-23 12:21:00,30682.3,30706.6,30706.6,30682.3,1.91046989
1min,2023-10-23 12:22:00,30706.5,30727.0,30734.7,30706.5,3.78394689
1min,2023-10-23 12:23:00,30726.9,30748.0,30752.0,30726.9,2.8091265
1min,2023-10-23 12:24:00,30748.0,30738.6,30748.0,30727.9,3.2250142
1min,2023-10-23 12:25:00,30745.5,30720.0,30745.5,30718.7,0.9843058
5min,2023-10-23 12:25:00,30745.5,30686.2,30745.5,30681.1,8.57843194
1min,2023-10-23 12:26:00,30720.0,30711.2,30720.0,30705.0,0.32120643
1min,2023-10-23 12:27:00,30711.9,30698.6,30711.9,30694.4,0.55235395
1min,2023-10-23 12:28:00,30698.6,30693.2,30715.9,30693.2,2.74102639
1min,2023-10-23 12:29:00,30693.3,30686.2,30698.5,30681.1,3.97953937
15min,2023-10-23 12:30:00,30686.3,30610.1,30699.2,30599.6,31.34829581
1min,2023-10-23 12:30:00,30686.3,30692.4,30692.5,30670.6,1.89674483
5min,2023-10-23 12:30:00,30686.3,30649.4,30699.2,30647.8,12.43588671
1min,2023-10-23 12:31:00,30692.4,30690.5,30699.2,30690.3,1.94429153
1min,2023-10-23 12:32:00,30690.5,30666.5,30690.5,30666.5,0.75700514
1min,2023-10-23 12:33:00,30666.5,30657.1,30666.5,30657.0,1.50341883
1min,2023-10-23 12:34:00,30657.0,30649.4,30657.1,30647.8,6.33442638
1min,2023-10-23 12:35:00,30649.5,30646.0,30652.7,30642.4,1.58011272
5min,2023-10-23 12:35:00,30649.5,30605.0,30652.7,30599.6,12.768655939999999
1min,2023-10-23 12:36:00,30645.9,30633.1,30646.0,30633.1,2.01049767
1min,2023-10-23 12:37:00,30633.1,30632.0,30640.9,30632.0,1.32266245
1min,2023-10-23 12:38:00,30632.0,30609.2,30632.1,30600.1,6.24967094
1min,2023-10-23 12:39:00,30604.7,30605.0,30605.0,30599.6,1.60571216
1min,2023-10-23 12:40:00,30605.0,30624.9,30629.1,30605.0,2.50325132
5min,2023-10-23 12:40:00,30605.0,30610.1,30641.2,30605.0,6.14375316
1min,2023-10-23 12:41:00,30625.0,30638.9,30641.2,30625.0,1.54393201
1min,2023-10-23 12:42:00,30638.9,30628.9,30639.0,30626.2,0.83802553
1min,2023-10-23 12:43:00,30629.0,30624.4,30629.0,30621.7,0.65629777
1min,2023-10-23 12:44:00,30624.4,30610.1,30624.4,30609.9,0.60224653
15min,2023-10-23 12:45:00,30613.9,30662.2,30668.5,30586.0,26.75137519
1min,2023-10-23 12:45:00,30613.9,30628.4,30628.4,30613.9,0.76834106
5min,2023-10-23 12:45:00,30613.9,30629.0,30629.1,30586.0,18.683125959999998
1min,2023-10-23 12:46:00,30628.3,30614.4,30628.3,30614.2,1.34511531
1min,2023-10-23 12:47:00,30614.4,30591.7,30614.4,30586.6,12.31825195
1min,2023-10-23 12:48:00,30591.7,30610.2,30610.2,30586.0,2.12614667
1min,2023-10-23 12:49:00,30610.2,30629.0,30629.1,30610.2,2.12527097
1min,2023-10-23 12:50:00,30629.1,30643.1,30643.1,30629.0,0.19559657
5min,2023-10-23 12:50:00,30629.1,30635.1,30668.5,30629.0,5.45435992
1min,2023-10-23 12:51:00,30643.0,30650.2,30653.5,30643.0,2.38291283
1min,2023-10-23 12:52:00,30653.7,30663.5,30668.5,30644.8,1.55292546
1min,2023-10-23 12:53:00,30663.4,30648.7,30663.4,30648.7,0.62984977
1min,2023-10-23 12:54:00,30643.8,30635.1,30643.8,30635.1,0.69307529
1min,2023-10-23 12:55:00,30635.1,30632.8,30635.1,30632.8,0.47693077
5min,2023-10-23 12:55:00,30635.1,30662.2,30665.7,30630.9,2.6138893100000002
1min,2023-10-23 12:56:00,30632.9,30630.9,30639.0,30630.9,0.38244015
1min,2023-10-23 12:57:00,30630.9,30645.8,30645.9,30630.9,0.11223257
1min,2023-10-23 12:58:00,30645.8,30647.3,30647.3,30638.4,0.54634511
1min,2023-10-23 12:59:00,30647.2,30662.2,30665.7,30645.4,1.09594071
15min,2023-10-23 13:00:00,30662.3,30683.8,30711.2,30636.1,34.78851246
1H,2023-10-23 13:00:00,30662.3,30608.8,30711.2,30393.4,223.98307706
1min,2023-10-23 13:00:00,30662.3,30666.7,30666.8,30662.2,0.38153514
5min,2023-10-23 13:00:00,30662.3,30650.8,30666.8,30642.2,6.93577015
1min,2023-10-23 13:01:00,30666.8,30646.0,30666.8,30646.0,1.30691822
1min,2023-10-23 13:02:00,30646.0,30642.3,30652.0,30642.2,1.71633123
1min,2023-10-23 13:03:00,30642.3,30642.4,30650.4,30642.2,1.89240706
1min,2023-10-23 13:04:00,30642.3,30650.8,30650.8,30642.3,1.6385785
1min,2023-10-23 13:05:00,30650.7,30639.5,30650.8,30639.3,2.62353413
5min,2023-10-23 13:05:00,30650.7,30685.8,30685.9,30636.1,16.08734283
1min,2023-10-23 13:06:00,30639.5,30645.0,30652.0,30636.1,6.33059713
1min,2023-10-23 13:07:00,30645.1,30662.3,30662.3,30645.0,1.86791948
1min,2023-10-23 13:08:00,30666.4,30677.7,30677.7,30666.3,0.53750551
1min,2023-10-23 13:09:00,30679.4,30685.8,30685.9,30679.4,4.72778658
1min,2023-10-23 13:10:00,30685.8,30692.6,30699.8,30685.8,2.42286193
5min,2023-10-23 13:10:00,30685.8,30683.8,30711.2,30683.8,11.76539948
1min,2023-10-23 13:11:00,30692.7,30704.9,30705.0,30692.7,0.69126335
1min,2023-10-23 13:12:00,30705.0,30696.3,30711.2,30695.6,4.38121806
1min,2023-10-23 13:13:00,30696.3,30690.2,30699.0,30690.2,2.81745206
1min,2023-10-23 13:14:00,30690.2,30683.8,30692.7,30683.8,1.45260408
15min,2023-10-23 13:15:00,30683.9,30575.0,30696.8,30561.0,62.61990945
1min,2023-10-23 13:15:00,30683.9,30683.8,30684.9,30683.8,1.17799306
5min,2023-10-23 13:15:00,30683.9,30618.2,30696.8,30618.2,21.54148231
1min,2023-10-23 13:16:00,30683.9,30691.1,30696.8,30683.8,4.76805761
1min,2023-10-23 13:17:00,30693.4,30685.7,30695.7,30683.8,2.57963508
1min,2023-10-23 13:18:00,30685.7,30665.5,30685.8,30665.5,4.33009103
1min,2023-10-23 13:19:00,30665.5,30618.2,30665.6,30618.2,8.68570553
1min,2023-10-23 13:20:00,30618.3,30610.0,30618.3,30592.2,5.88506072
5min,2023-10-23 13:20:00,30618.3,30612.6,30629.8,30592.2,17.6643866
1min,2023-10-23 13:21:00,30609.9,30618.1,30618.1,30601.9,3.13571983
1min,2023-10-23 13:22:00,30618.1,30614.3,30622.1,30614.3,1.24889384
1min,2023-10-23 13:23:00,30617.0,30620.6,30629.8,30617.0,2.59388539
1min,2023-10-23 13:24:00,30620.7,30612.6,30620.7,30598.9,4.80082682
1min,2023-10-23 13:25:00,30612.6,30570.2,30612.6,30563.6,14.07696522
5min,2023-10-23 13:25:00,30612.6,30575.0,30612.6,30561.0,23.414040540000002
1min,2023-10-23 13:26:00,30570.3,30586.4,30586.4,30561.0,4.69768552
1min,2023-10-23 13:27:00,30589.1,30603.5,30605.4,30589.1,0.85354339
1min,2023-10-23 13:28:00,30608.6,30571.4,30608.6,30571.4,2.4633221
1min,2023-10-23 13:29:00,30571.5,30575.0,30582.0,30571.4,1.32252431
15min,2023-10-23 13:30:00,30571.6,30521.5,30582.5,30393.4,98.60190894
1min,2023-10-23 13:30:00,30571.6,30547.5,30582.5,30547.5,5.26798099
5min,2023-10-23 13:30:00,30571.6,30484.7,30582.5,30459.0,31.75132915
1min,2023-10-23 13:31:00,30547.5,30525.2,30547.5,30525.2,1.6915788
1min,2023-10-23 13:32:00,30525.1,30484.9,30525.1,30460.2,15.52783268
1min,2023-10-23 13:33:00,30484.9,30491.2,30491.2,30459.0,5.82805247
1min,2023-10-23 13:34:00,30495.8,30484.7,30505.4,30473.6,3.43588421
1min,2023-10-23 13:35:00,30484.7,30488.0,30498.1,30470.9,2.46691794
5min,2023-10-23 13:35:00,30484.7,30500.0,30500.0,30393.4,46.71551046
1min,2023-10-23 13:36:00,30487.4,30451.2,30493.9,30451.2,4.60752553
1min,2023-10-23 13:37:00,30451.1,30414.7,30460.1,30393.4,19.29295303
1min,2023-10-23 13:38:00,30417.9,30468.6,30473.7,30417.9,5.18803912
1min,2023-10-23 13:39:00,30466.4,30500.0,30500.0,30466.4,15.16007484
1min,2023-10-23 13:40:00,30500.0,30507.1,30520.3,30496.0,12.69917349
5min,2023-10-23 13:40:00,30500.0,30521.5,30535.2,30496.0,20.13506933
1min,2023-10-23 13:41:00,30507.1,30525.7,30525.9,30507.0,0.81182387
1min,2023-10-23 13:42:00,30525.7,30515.4,30531.7,30506.1,1.24258766
1min,2023-10-23 13:43:00,30508.6,30531.8,30531.8,30505.4,4.56910453
1min,2023-10-23 13:44:00,30532.0,30521.5,30535.2,30516.6,0.81237978
15min,2023-10-23 13:45:00,30518.0,30608.8,30627.5,30516.5,27.97274621
1min,2023-10-23 13:45:00,30518.0,30567.0,30567.0,30516.5,2.57894735
5min,2023-10-23 13:45:00,30518.0,30626.7,30627.1,30516.5,13.8616715
1min,2023-10-23 13:46:00,30567.0,30562.1,30570.0,30552.2,2.74226754
1min,2023-10-23 13:47:00,30558.7,30555.8,30563.7,30546.6,0.55627552
1min,2023-10-23 13:48:00,30555.9,30595.2,30595.5,30555.9,2.65398942
1min,2023-10-23 13:49:00,30596.0,30626.7,30627.1,30596.0,5.33019167
1min,2023-10-23 13:50:00,30626.6,30591.4,30627.5,30590.0,1.91673728
5min,2023-10-23 13:50:00,30626.6,30565.7,30627.5,30553.3,7.20742508
1min,2023-10-23 13:51:00,30591.5,30561.1,30591.5,30554.7,1.64704693
1min,2023-10-23 13:52:00,30566.5,30573.7,30573.8,30553.3,0.74506998
1min,2023-10-23 13:53:00,30569.1,30581.3,30589.7,30566.8,1.40621804
