date,ref_date,ref_timeframe,side,original_index,end,limit_price,stop_loss,take_profit,trigger_price,original_order_id,stop_loss_order_id,take_profit_order_id,order_is_active,base_asset_amount
2024-01-05 13:44:00+00:00,2024-01-05 07:30:00+00:00,15min,sell,"(Timestamp('2024-01-05 13:31:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'sell')",2024-01-07 23:30:00+00:00,43770.088908776,43872.9,43311.9,43779.4,Sell-0.0002@43779.40Ref409StopLimit,Buy0.0002@43872.90Ref410Stop,Buy0.0002@43311.90Ref411Limit,True,
2024-01-05 13:53:00+00:00,2024-01-05 08:45:00+00:00,15min,sell,"(Timestamp('2024-01-05 13:34:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'sell')",2024-01-08 00:45:00+00:00,43811.2182230547,43909.6,43368.400000000016,43819.4,Sell-0.0002@43819.40Ref412StopLimit,Buy0.0002@43909.60Ref413Stop,Buy0.0002@43368.40Ref414Limit,True,
2024-01-05 14:11:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:37:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 20:57:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref415StopLimit,Sell-0.0002@43819.40Ref416Stop,Sell-0.0002@44360.60Ref417Limit,True,
2024-01-05 14:12:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 13:37:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 20:57:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref418StopLimit,Sell-0.0002@43779.40Ref419Stop,Sell-0.0002@44340.40Ref420Limit,True,
2024-01-05 14:42:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,2024-01-05 14:42:00+00:00,2024-01-05 20:57:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref421StopLimit,Sell-0.0002@43773.10Ref422Stop,Sell-0.0002@44646.10Ref423Limit,True,
2024-01-05 20:57:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 14:11:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 21:02:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref424StopLimit,Sell-0.0002@43819.40Ref425Stop,Sell-0.0002@44360.60Ref426Limit,True,
2024-01-05 20:57:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 14:12:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 21:04:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43882.21Ref427Limit,Sell-0.0002@43779.40Ref428Stop,Sell-0.0002@44340.40Ref429Limit,True,
2024-01-05 20:57:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,"(Timestamp('2024-01-05 14:42:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-05 21:04:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref430StopLimit,Sell-0.0002@43773.10Ref431Stop,Sell-0.0002@44646.10Ref432Limit,True,
2024-01-05 21:02:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 20:57:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 21:04:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43917.78Ref433Limit,Sell-0.0002@43819.40Ref434Stop,Sell-0.0002@44360.60Ref435Limit,True,
2024-01-05 21:04:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 20:57:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 21:27:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref436StopLimit,Sell-0.0002@43779.40Ref437Stop,Sell-0.0002@44340.40Ref438Limit,True,
2024-01-05 21:04:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,"(Timestamp('2024-01-05 20:57:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-06 05:18:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref439StopLimit,Sell-0.0002@43773.10Ref440Stop,Sell-0.0002@44646.10Ref441Limit,True,
2024-01-05 21:04:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 21:02:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 22:37:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref442StopLimit,Sell-0.0002@43819.40Ref443Stop,Sell-0.0002@44360.60Ref444Limit,True,
2024-01-05 21:27:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 21:04:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-05 22:37:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref445StopLimit,Sell-0.0002@43779.40Ref446Stop,Sell-0.0002@44340.40Ref447Limit,True,
2024-01-05 22:37:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 21:04:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 05:07:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref448StopLimit,Sell-0.0002@43819.40Ref449Stop,Sell-0.0002@44360.60Ref450Limit,True,
2024-01-05 22:37:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 21:27:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 05:17:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref451StopLimit,Sell-0.0002@43779.40Ref452Stop,Sell-0.0002@44340.40Ref453Limit,True,
2024-01-06 05:07:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-05 22:37:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 14:45:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref454StopLimit,Sell-0.0002@43819.40Ref455Stop,Sell-0.0002@44360.60Ref456Limit,True,
2024-01-06 05:07:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,2024-01-06 05:07:00+00:00,2024-01-06 18:59:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref457StopLimit,Sell-0.0002@43994.20Ref458Stop,Sell-0.0002@44578.60Ref459Limit,True,
2024-01-06 05:08:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,2024-01-06 05:08:00+00:00,2024-01-06 17:53:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43970.20Ref460StopLimit,Sell-0.0002@43924.20Ref461Stop,Sell-0.0002@44200.20Ref462Limit,True,
2024-01-06 05:17:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-05 22:37:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 20:13:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref463StopLimit,Sell-0.0002@43779.40Ref464Stop,Sell-0.0002@44340.40Ref465Limit,True,
2024-01-06 05:18:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,"(Timestamp('2024-01-05 21:04:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-06 20:13:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref466StopLimit,Sell-0.0002@43773.10Ref467Stop,Sell-0.0002@44646.10Ref468Limit,True,
2024-01-06 06:55:00+00:00,2024-01-06 04:00:00+00:00,1h,buy,2024-01-06 06:55:00+00:00,2024-01-06 19:42:00+00:00,43988.48042817104,43835.0,44646.19999999998,43970.2,Buy0.0002@43970.20Ref469StopLimit,Sell-0.0002@43835.00Ref470Stop,Sell-0.0002@44646.20Ref471Limit,True,
2024-01-06 14:13:00+00:00,2024-01-06 08:45:00+00:00,15min,sell,2024-01-06 14:13:00+00:00,2024-01-07 23:47:00+00:00,43621.496042131665,43705.7,43235.90000000002,43627.4,Sell-0.0002@43627.40Ref472StopLimit,Buy0.0002@43705.70Ref473Stop,Buy0.0002@43235.90Ref474Limit,True,
2024-01-06 14:45:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-06 05:07:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 20:11:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref475StopLimit,Sell-0.0002@43819.40Ref476Stop,Sell-0.0002@44360.60Ref477Limit,True,
2024-01-06 17:53:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 05:08:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 18:05:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43970.20Ref478StopLimit,Sell-0.0002@43924.20Ref479Stop,Sell-0.0002@44200.20Ref480Limit,True,
2024-01-06 18:05:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 17:53:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 19:03:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43970.20Ref481StopLimit,Sell-0.0002@43924.20Ref482Stop,Sell-0.0002@44200.20Ref483Limit,True,
2024-01-06 18:49:00+00:00,2024-01-06 04:00:00+00:00,15min,sell,2024-01-06 18:49:00+00:00,2024-01-06 19:04:00+00:00,43918.112290797566,43970.2,43694.2,43924.2,Sell-0.0002@43924.20Ref484StopLimit,Buy0.0002@43970.20Ref485Stop,Buy0.0002@43694.20Ref486Limit,True,
2024-01-06 18:59:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 05:07:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 01:57:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref487StopLimit,Sell-0.0002@43994.20Ref488Stop,Sell-0.0002@44578.60Ref489Limit,True,
2024-01-06 19:03:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 18:05:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 19:15:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43970.20Ref490StopLimit,Sell-0.0002@43924.20Ref491Stop,Sell-0.0002@44200.20Ref492Limit,True,
2024-01-06 19:04:00+00:00,2024-01-06 04:00:00+00:00,15min,sell,"(Timestamp('2024-01-06 18:49:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-06 19:10:00+00:00,43918.112290797566,43970.2,43694.2,43924.2,Sell-0.0002@43918.11Ref493Limit,Buy0.0002@43970.20Ref494Stop,Buy0.0002@43694.20Ref495Limit,True,
2024-01-06 19:10:00+00:00,2024-01-06 04:00:00+00:00,15min,sell,"(Timestamp('2024-01-06 19:04:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-08 20:00:00+00:00,43918.112290797566,43970.2,43694.2,43924.2,Sell-0.0002@43924.20Ref496StopLimit,Buy0.0002@43970.20Ref497Stop,Buy0.0002@43694.20Ref498Limit,True,
2024-01-06 19:15:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 19:03:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 19:17:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43976.29Ref499Limit,Sell-0.0002@43924.20Ref500Stop,Sell-0.0002@44200.20Ref501Limit,True,
2024-01-06 19:17:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 19:15:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 00:29:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43970.20Ref502StopLimit,Sell-0.0002@43924.20Ref503Stop,Sell-0.0002@44200.20Ref504Limit,True,
2024-01-06 19:42:00+00:00,2024-01-06 04:00:00+00:00,1h,buy,"(Timestamp('2024-01-06 06:55:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-07 02:39:00+00:00,43988.48042817104,43835.0,44646.19999999998,43970.2,Buy0.0002@43970.20Ref505StopLimit,Sell-0.0002@43835.00Ref506Stop,Sell-0.0002@44646.20Ref507Limit,True,
2024-01-06 20:11:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-06 14:45:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 21:38:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref508StopLimit,Sell-0.0002@43819.40Ref509Stop,Sell-0.0002@44360.60Ref510Limit,True,
2024-01-06 20:13:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-06 05:17:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 21:01:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref511StopLimit,Sell-0.0002@43779.40Ref512Stop,Sell-0.0002@44340.40Ref513Limit,True,
2024-01-06 20:13:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,"(Timestamp('2024-01-06 05:18:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-06 22:35:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref514StopLimit,Sell-0.0002@43773.10Ref515Stop,Sell-0.0002@44646.10Ref516Limit,True,
2024-01-06 21:01:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-06 20:13:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 22:35:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref517StopLimit,Sell-0.0002@43779.40Ref518Stop,Sell-0.0002@44340.40Ref519Limit,True,
2024-01-06 21:38:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-06 20:11:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 22:26:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref520StopLimit,Sell-0.0002@43819.40Ref521Stop,Sell-0.0002@44360.60Ref522Limit,True,
2024-01-06 22:26:00+00:00,2024-01-05 08:45:00+00:00,15min,buy,"(Timestamp('2024-01-06 21:38:00+0000', tz='UTC'), Timestamp('2024-01-05 08:45:00+0000', tz='UTC'), '15min', 'buy')",2024-01-08 00:45:00+00:00,43917.7817769453,43819.4,44360.599999999984,43909.6,Buy0.0002@43909.60Ref523StopLimit,Sell-0.0002@43819.40Ref524Stop,Sell-0.0002@44360.60Ref525Limit,True,
2024-01-06 22:35:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,"(Timestamp('2024-01-06 20:13:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-07 17:03:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref526StopLimit,Sell-0.0002@43773.10Ref527Stop,Sell-0.0002@44646.10Ref528Limit,True,
2024-01-06 22:35:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-06 21:01:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-06 23:04:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref529StopLimit,Sell-0.0002@43779.40Ref530Stop,Sell-0.0002@44340.40Ref531Limit,True,
2024-01-06 23:04:00+00:00,2024-01-05 07:30:00+00:00,15min,buy,"(Timestamp('2024-01-06 22:35:00+0000', tz='UTC'), Timestamp('2024-01-05 07:30:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 23:30:00+00:00,43882.211091224,43779.4,44340.4,43872.9,Buy0.0002@43872.90Ref532StopLimit,Sell-0.0002@43779.40Ref533Stop,Sell-0.0002@44340.40Ref534Limit,True,
2024-01-07 00:29:00+00:00,2024-01-06 04:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 19:17:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-08 20:00:00+00:00,43976.28770920243,43924.2,44200.2,43970.2,Buy0.0002@43970.20Ref535StopLimit,Sell-0.0002@43924.20Ref536Stop,Sell-0.0002@44200.20Ref537Limit,True,
2024-01-07 01:57:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-06 18:59:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 09:13:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref538StopLimit,Sell-0.0002@43994.20Ref539Stop,Sell-0.0002@44578.60Ref540Limit,True,
2024-01-07 02:39:00+00:00,2024-01-06 04:00:00+00:00,1h,buy,"(Timestamp('2024-01-06 19:42:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-07 17:02:00+00:00,43988.48042817104,43835.0,44646.19999999998,43970.2,Buy0.0002@43970.20Ref541StopLimit,Sell-0.0002@43835.00Ref542Stop,Sell-0.0002@44646.20Ref543Limit,True,
2024-01-07 09:13:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-07 01:57:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 12:04:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref544StopLimit,Sell-0.0002@43994.20Ref545Stop,Sell-0.0002@44578.60Ref546Limit,True,
2024-01-07 12:04:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-07 09:13:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 15:46:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref547StopLimit,Sell-0.0002@43994.20Ref548Stop,Sell-0.0002@44578.60Ref549Limit,True,
2024-01-07 13:12:00+00:00,2024-01-07 04:00:00+00:00,1h,sell,2024-01-07 13:12:00+00:00,2024-01-07 17:22:00+00:00,43895.26348947717,44032.9,43264.30000000001,43904.8,Sell-0.0002@43904.80Ref550StopLimit,Buy0.0002@44032.90Ref551Stop,Buy0.0002@43264.30Ref552Limit,True,
2024-01-07 13:19:00+00:00,2024-01-06 01:00:00+00:00,15min,sell,2024-01-07 13:19:00+00:00,2024-01-07 16:03:00+00:00,43985.39380643911,44091.6,43507.19999999999,43994.2,Sell-0.0002@43994.20Ref553StopLimit,Buy0.0002@44091.60Ref554Stop,Buy0.0002@43507.20Ref555Limit,True,
2024-01-07 13:23:00+00:00,2024-01-06 04:00:00+00:00,1h,sell,2024-01-07 13:23:00+00:00,2024-01-07 17:12:00+00:00,43816.71957182896,43970.2,43159.000000000015,43835.0,Sell-0.0002@43835.00Ref556StopLimit,Buy0.0002@43970.20Ref557Stop,Buy0.0002@43159.00Ref558Limit,True,
2024-01-07 13:24:00+00:00,2024-01-05 08:00:00+00:00,1h,sell,2024-01-07 13:24:00+00:00,2024-01-07 17:06:00+00:00,43751.10421613473,43918.6,43045.6,43773.1,Sell-0.0002@43773.10Ref559StopLimit,Buy0.0002@43918.60Ref560Stop,Buy0.0002@43045.60Ref561Limit,True,
2024-01-07 15:46:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-07 12:04:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 16:09:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref562StopLimit,Sell-0.0002@43994.20Ref563Stop,Sell-0.0002@44578.60Ref564Limit,True,
2024-01-07 16:03:00+00:00,2024-01-06 01:00:00+00:00,15min,sell,"(Timestamp('2024-01-07 13:19:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-07 16:12:00+00:00,43985.39380643911,44091.6,43507.19999999999,43994.2,Sell-0.0002@43994.20Ref565StopLimit,Buy0.0002@44091.60Ref566Stop,Buy0.0002@43507.20Ref567Limit,True,
2024-01-07 16:09:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-07 15:46:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 16:50:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref568StopLimit,Sell-0.0002@43994.20Ref569Stop,Sell-0.0002@44578.60Ref570Limit,True,
2024-01-07 16:12:00+00:00,2024-01-06 01:00:00+00:00,15min,sell,"(Timestamp('2024-01-07 16:03:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-07 18:00:00+00:00,43985.39380643911,44091.6,43507.19999999999,43994.2,Sell-0.0002@43994.20Ref571StopLimit,Buy0.0002@44091.60Ref572Stop,Buy0.0002@43507.20Ref573Limit,True,
2024-01-07 16:50:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-07 16:09:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-07 22:19:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref574StopLimit,Sell-0.0002@43994.20Ref575Stop,Sell-0.0002@44578.60Ref576Limit,True,
2024-01-07 17:02:00+00:00,2024-01-06 04:00:00+00:00,1h,buy,"(Timestamp('2024-01-07 02:39:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-07 22:31:00+00:00,43988.48042817104,43835.0,44646.19999999998,43970.2,Buy0.0002@43970.20Ref577StopLimit,Sell-0.0002@43835.00Ref578Stop,Sell-0.0002@44646.20Ref579Limit,True,
2024-01-07 17:03:00+00:00,2024-01-05 08:00:00+00:00,1h,buy,"(Timestamp('2024-01-06 22:35:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-07 23:25:00+00:00,43940.59578386527,43773.1,44646.1,43918.6,Buy0.0002@43918.60Ref580StopLimit,Sell-0.0002@43773.10Ref581Stop,Sell-0.0002@44646.10Ref582Limit,True,
2024-01-07 17:03:00+00:00,2024-01-07 04:00:00+00:00,1h,buy,2024-01-07 17:03:00+00:00,2024-01-07 22:31:00+00:00,44042.436510522835,43904.8,44673.399999999994,44032.9,Buy0.0002@44032.90Ref583StopLimit,Sell-0.0002@43904.80Ref584Stop,Sell-0.0002@44673.40Ref585Limit,True,
2024-01-07 17:06:00+00:00,2024-01-05 08:00:00+00:00,1h,sell,"(Timestamp('2024-01-07 13:24:00+0000', tz='UTC'), Timestamp('2024-01-05 08:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-07 23:57:00+00:00,43751.10421613473,43918.6,43045.6,43773.1,Sell-0.0002@43773.10Ref586StopLimit,Buy0.0002@43918.60Ref587Stop,Buy0.0002@43045.60Ref588Limit,True,
2024-01-07 17:12:00+00:00,2024-01-06 04:00:00+00:00,1h,sell,"(Timestamp('2024-01-07 13:23:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-07 22:44:00+00:00,43816.71957182896,43970.2,43159.000000000015,43835.0,Sell-0.0002@43835.00Ref589StopLimit,Buy0.0002@43970.20Ref590Stop,Buy0.0002@43159.00Ref591Limit,True,
2024-01-07 17:22:00+00:00,2024-01-07 04:00:00+00:00,1h,sell,"(Timestamp('2024-01-07 13:12:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'sell')",2024-01-17 20:00:00+00:00,43895.26348947717,44032.9,43264.30000000001,43904.8,Sell-0.0002@43904.80Ref592StopLimit,Buy0.0002@44032.90Ref593Stop,Buy0.0002@43264.30Ref594Limit,True,
2024-01-07 18:00:00+00:00,2024-01-06 01:00:00+00:00,15min,sell,"(Timestamp('2024-01-07 16:12:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'sell')",2024-01-08 17:00:00+00:00,43985.39380643911,44091.6,43507.19999999999,43994.2,Sell-0.0002@43994.20Ref595StopLimit,Buy0.0002@44091.60Ref596Stop,Buy0.0002@43507.20Ref597Limit,True,
2024-01-07 22:19:00+00:00,2024-01-06 01:00:00+00:00,15min,buy,"(Timestamp('2024-01-07 16:50:00+0000', tz='UTC'), Timestamp('2024-01-06 01:00:00+0000', tz='UTC'), '15min', 'buy')",2024-01-08 06:23:00+00:00,44100.406193560884,43994.2,44578.600000000006,44091.6,Buy0.0002@44091.60Ref598StopLimit,Sell-0.0002@43994.20Ref599Stop,Sell-0.0002@44578.60Ref600Limit,True,
2024-01-07 22:19:00+00:00,2024-01-07 18:45:00+00:00,15min,buy,2024-01-07 22:19:00+00:00,2024-01-08 06:22:00+00:00,44171.25119393465,44109.5,44446.09999999999,44165.6,Buy0.0002@44165.60Ref601StopLimit,Sell-0.0002@44109.50Ref602Stop,Sell-0.0002@44446.10Ref603Limit,True,
2024-01-07 22:31:00+00:00,2024-01-06 04:00:00+00:00,1h,buy,"(Timestamp('2024-01-07 17:02:00+0000', tz='UTC'), Timestamp('2024-01-06 04:00:00+0000', tz='UTC'), '1h', 'buy')",2024-01-07 22:59:00+00:00,43988.48042817104,43835.0,44646.19999999998,43970.2,Buy0.0002@43970.20Ref604StopLimit,Sell-0.0002@43835.00Ref605Stop,Sell-0.0002@44646.20Ref606Limit,True,
