timeframe,date,bull_bear_side,end,internal_high,high_time,internal_low,low_time,movement,atr,movement_start_value,movement_end_value,movement_start_time,movement_end_time
1min,2023-11-17 01:58:00+00:00,SIDE_TREND,2023-11-17 02:01:00+00:00,36585.4,2023-11-17 02:00:00+00:00,36529.4,2023-11-17 01:58:00+00:00,56.0,22.01669321053588,,,,
1min,2023-11-17 02:01:00+00:00,BEARISH_TREND,2023-11-17 02:03:00+00:00,36585.4,2023-11-17 02:02:00+00:00,36477.1,2023-11-17 02:01:00+00:00,108.30000000000291,24.86592766512782,36585.4,36477.1,2023-11-17 02:00:00+00:00,2023-11-17 02:22:00+00:00
1min,2023-11-17 02:03:00+00:00,SIDE_TREND,2023-11-17 02:06:00+00:00,36572.9,2023-11-17 02:05:00+00:00,36534.4,2023-11-17 02:03:00+00:00,38.5,26.24586978680681,,,,
5min,2023-11-17 02:05:00+00:00,SIDE_TREND,2023-11-17 02:30:00+00:00,36633.0,2023-11-17 02:25:00+00:00,36477.1,2023-11-17 02:20:00+00:00,155.90000000000146,57.61450794119183,,,,
1min,2023-11-17 02:06:00+00:00,BEARISH_TREND,2023-11-17 02:20:00+00:00,36578.7,2023-11-17 02:06:00+00:00,36477.1,2023-11-17 02:19:00+00:00,101.59999999999854,21.12194617795081,36578.7,36477.1,2023-11-17 02:06:00+00:00,2023-11-17 02:22:00+00:00
1min,2023-11-17 02:20:00+00:00,SIDE_TREND,2023-11-17 02:22:00+00:00,36506.0,2023-11-17 02:20:00+00:00,36477.5,2023-11-17 02:21:00+00:00,28.5,18.243297048000485,,,,
1min,2023-11-17 02:22:00+00:00,BULLISH_TREND,2023-11-17 02:26:00+00:00,36665.2,2023-11-17 02:25:00+00:00,36477.1,2023-11-17 02:22:00+00:00,188.09999999999854,19.72956357254677,36477.1,36665.2,2023-11-17 02:22:00+00:00,2023-11-17 02:30:00+00:00
1min,2023-11-17 02:26:00+00:00,SIDE_TREND,2023-11-17 02:31:00+00:00,36665.2,2023-11-17 02:30:00+00:00,36560.2,2023-11-17 02:26:00+00:00,105.0,22.021580212615653,,,,
5min,2023-11-17 02:30:00+00:00,BEARISH_TREND,2023-11-17 03:25:00+00:00,36665.2,2023-11-17 02:30:00+00:00,36315.6,2023-11-17 03:20:00+00:00,349.59999999999854,60.57444690604246,36665.2,36315.6,2023-11-17 02:30:00+00:00,2023-11-17 03:21:00+00:00
1min,2023-11-17 02:31:00+00:00,BEARISH_TREND,2023-11-17 02:39:00+00:00,36665.2,2023-11-17 02:31:00+00:00,36494.5,2023-11-17 02:38:00+00:00,170.6999999999971,23.26575057288853,36665.2,36494.5,2023-11-17 02:30:00+00:00,2023-11-17 02:38:00+00:00
1min,2023-11-17 02:39:00+00:00,SIDE_TREND,2023-11-17 02:40:00+00:00,36518.0,2023-11-17 02:39:00+00:00,36506.6,2023-11-17 02:39:00+00:00,11.400000000001455,21.024936730005223,,,,
1min,2023-11-17 02:40:00+00:00,BEARISH_TREND,2023-11-17 02:49:00+00:00,36665.2,2023-11-17 02:40:00+00:00,36400.9,2023-11-17 02:47:00+00:00,264.29999999999563,18.09719029067376,36665.2,36400.9,2023-11-17 02:30:00+00:00,2023-11-17 02:49:00+00:00
15min,2023-11-17 02:45:00+00:00,SIDE_TREND,2023-11-17 04:45:00+00:00,36517.0,2023-11-17 04:00:00+00:00,36315.6,2023-11-17 03:15:00+00:00,201.40000000000146,126.88921635881466,,,,
1min,2023-11-17 02:49:00+00:00,SIDE_TREND,2023-11-17 02:53:00+00:00,36472.5,2023-11-17 02:49:00+00:00,36400.9,2023-11-17 02:49:00+00:00,71.59999999999854,22.797031030907682,,,,
1min,2023-11-17 02:53:00+00:00,BULLISH_TREND,2023-11-17 02:54:00+00:00,36467.9,2023-11-17 02:53:00+00:00,36400.9,2023-11-17 02:53:00+00:00,67.0,21.69723862502667,36400.9,36467.9,2023-11-17 02:49:00+00:00,2023-11-17 03:01:00+00:00
1min,2023-11-17 02:54:00+00:00,SIDE_TREND,2023-11-17 02:55:00+00:00,36470.7,2023-11-17 02:54:00+00:00,36456.6,2023-11-17 02:54:00+00:00,14.099999999998545,21.15457872323895,,,,
1min,2023-11-17 02:55:00+00:00,BEARISH_TREND,2023-11-17 02:56:00+00:00,36470.7,2023-11-17 02:55:00+00:00,36437.4,2023-11-17 02:55:00+00:00,33.299999999995634,22.022108814435853,36470.7,36437.4,2023-11-17 02:54:00+00:00,2023-11-17 02:56:00+00:00
1min,2023-11-17 02:56:00+00:00,SIDE_TREND,2023-11-17 02:58:00+00:00,36465.1,2023-11-17 02:57:00+00:00,36437.4,2023-11-17 02:56:00+00:00,27.69999999999709,21.443010698640215,,,,
1min,2023-11-17 02:58:00+00:00,BULLISH_TREND,2023-11-17 03:01:00+00:00,36463.4,2023-11-17 02:58:00+00:00,36437.4,2023-11-17 02:58:00+00:00,26.0,20.660430281236994,36437.4,36463.4,2023-11-17 02:55:00+00:00,2023-11-17 03:01:00+00:00
1min,2023-11-17 03:01:00+00:00,SIDE_TREND,2023-11-17 03:02:00+00:00,36467.9,2023-11-17 03:01:00+00:00,36452.6,2023-11-17 03:01:00+00:00,15.30000000000291,19.65857873904892,,,,
1min,2023-11-17 03:02:00+00:00,BEARISH_TREND,2023-11-17 03:22:00+00:00,36467.9,2023-11-17 03:03:00+00:00,36315.6,2023-11-17 03:21:00+00:00,152.3000000000029,18.13767630205315,36467.9,36315.6,2023-11-17 03:01:00+00:00,2023-11-17 03:21:00+00:00
1min,2023-11-17 03:22:00+00:00,SIDE_TREND,2023-11-17 03:24:00+00:00,36381.3,2023-11-17 03:23:00+00:00,36350.8,2023-11-17 03:22:00+00:00,30.5,16.43090799565741,,,,
1min,2023-11-17 03:24:00+00:00,BULLISH_TREND,2023-11-17 03:25:00+00:00,36500.6,2023-11-17 03:24:00+00:00,36315.6,2023-11-17 03:24:00+00:00,185.0,16.83901296966253,36315.6,36500.6,2023-11-17 03:21:00+00:00,2023-11-17 03:52:00+00:00
1min,2023-11-17 03:25:00+00:00,SIDE_TREND,2023-11-17 03:31:00+00:00,36418.4,2023-11-17 03:29:00+00:00,36362.7,2023-11-17 03:25:00+00:00,55.700000000004366,16.09501051777853,,,,
5min,2023-11-17 03:25:00+00:00,SIDE_TREND,2023-11-17 04:05:00+00:00,36517.0,2023-11-17 04:00:00+00:00,36347.5,2023-11-17 03:30:00+00:00,169.5,57.817714155863364,,,,
1min,2023-11-17 03:31:00+00:00,BULLISH_TREND,2023-11-17 03:51:00+00:00,36500.6,2023-11-17 03:49:00+00:00,36347.5,2023-11-17 03:31:00+00:00,153.09999999999854,16.935185016836634,36347.5,36500.6,2023-11-17 03:31:00+00:00,2023-11-17 03:52:00+00:00
1min,2023-11-17 03:51:00+00:00,SIDE_TREND,2023-11-17 03:57:00+00:00,36500.6,2023-11-17 03:52:00+00:00,36453.7,2023-11-17 03:53:00+00:00,46.900000000001455,15.405957674194084,,,,
1min,2023-11-17 03:57:00+00:00,BULLISH_TREND,2023-11-17 03:59:00+00:00,36517.0,2023-11-17 03:57:00+00:00,36453.7,2023-11-17 03:57:00+00:00,63.30000000000291,14.7646346840844,36453.7,36517.0,2023-11-17 03:53:00+00:00,2023-11-17 04:04:00+00:00
1min,2023-11-17 03:59:00+00:00,SIDE_TREND,2023-11-17 04:04:00+00:00,36516.6,2023-11-17 04:03:00+00:00,36476.2,2023-11-17 03:59:00+00:00,40.400000000001455,14.602282870706896,,,,
1min,2023-11-17 04:04:00+00:00,BEARISH_TREND,2023-11-17 04:17:00+00:00,36517.0,2023-11-17 04:04:00+00:00,36373.8,2023-11-17 04:13:00+00:00,143.1999999999971,16.05175243417078,36517.0,36373.8,2023-11-17 04:04:00+00:00,2023-11-17 04:19:00+00:00
5min,2023-11-17 04:05:00+00:00,BEARISH_TREND,2023-11-17 04:20:00+00:00,36517.0,2023-11-17 04:05:00+00:00,36373.8,2023-11-17 04:15:00+00:00,143.1999999999971,55.83751750156856,36517.0,36373.8,2023-11-17 04:04:00+00:00,2023-11-17 04:19:00+00:00
1min,2023-11-17 04:17:00+00:00,SIDE_TREND,2023-11-17 04:19:00+00:00,36410.1,2023-11-17 04:17:00+00:00,36383.5,2023-11-17 04:18:00+00:00,26.599999999998545,15.833094977757147,,,,
1min,2023-11-17 04:19:00+00:00,BULLISH_TREND,2023-11-17 04:23:00+00:00,36451.9,2023-11-17 04:22:00+00:00,36373.8,2023-11-17 04:19:00+00:00,78.09999999999854,16.99239332183109,36373.8,36451.9,2023-11-17 04:19:00+00:00,2023-11-17 04:22:00+00:00
5min,2023-11-17 04:20:00+00:00,SIDE_TREND,2023-11-17 04:25:00+00:00,36451.9,2023-11-17 04:20:00+00:00,36379.3,2023-11-17 04:20:00+00:00,72.59999999999854,56.54811672144651,,,,
1min,2023-11-17 04:23:00+00:00,SIDE_TREND,2023-11-17 04:30:00+00:00,36451.9,2023-11-17 04:23:00+00:00,36383.4,2023-11-17 04:26:00+00:00,68.5,18.2303230428711,,,,
5min,2023-11-17 04:25:00+00:00,BULLISH_TREND,2023-11-17 04:40:00+00:00,36517.0,2023-11-17 04:35:00+00:00,36373.8,2023-11-17 04:25:00+00:00,143.1999999999971,56.92268683262949,36373.8,36517.0,2023-11-17 04:19:00+00:00,2023-11-17 04:39:00+00:00
1min,2023-11-17 04:30:00+00:00,BULLISH_TREND,2023-11-17 04:39:00+00:00,36517.0,2023-11-17 04:37:00+00:00,36373.8,2023-11-17 04:33:00+00:00,143.1999999999971,19.787568039254385,36373.8,36517.0,2023-11-17 04:19:00+00:00,2023-11-17 04:39:00+00:00
1min,2023-11-17 04:39:00+00:00,SIDE_TREND,2023-11-17 04:43:00+00:00,36517.0,2023-11-17 04:39:00+00:00,36468.9,2023-11-17 04:42:00+00:00,48.099999999998545,21.132419436596443,,,,
5min,2023-11-17 04:40:00+00:00,SIDE_TREND,2023-11-17 04:55:00+00:00,36512.6,2023-11-17 04:40:00+00:00,36420.0,2023-11-17 04:50:00+00:00,92.59999999999854,57.8904918505659,,,,
1min,2023-11-17 04:43:00+00:00,BEARISH_TREND,2023-11-17 04:44:00+00:00,36517.0,2023-11-17 04:43:00+00:00,36420.0,2023-11-17 04:43:00+00:00,97.0,19.87988422203773,36517.0,36420.0,2023-11-17 04:39:00+00:00,2023-11-17 04:53:00+00:00
1min,2023-11-17 04:44:00+00:00,SIDE_TREND,2023-11-17 04:50:00+00:00,36505.0,2023-11-17 04:49:00+00:00,36444.3,2023-11-17 04:47:00+00:00,60.69999999999709,20.30915715941997,,,,
15min,2023-11-17 04:45:00+00:00,BEARISH_TREND,2023-11-17 05:30:00+00:00,36665.2,2023-11-17 04:45:00+00:00,36154.2,2023-11-17 05:15:00+00:00,511.0,122.3953559338246,36665.2,36154.2,2023-11-17 02:30:00+00:00,2023-11-17 05:15:00+00:00
1min,2023-11-17 04:50:00+00:00,BEARISH_TREND,2023-11-17 04:54:00+00:00,36508.5,2023-11-17 04:50:00+00:00,36420.0,2023-11-17 04:53:00+00:00,88.5,21.302985762896547,36508.5,36420.0,2023-11-17 04:50:00+00:00,2023-11-17 04:53:00+00:00
1min,2023-11-17 04:54:00+00:00,SIDE_TREND,2023-11-17 04:56:00+00:00,36445.5,2023-11-17 04:54:00+00:00,36427.8,2023-11-17 04:55:00+00:00,17.69999999999709,20.3317179584591,,,,
5min,2023-11-17 04:55:00+00:00,BEARISH_TREND,2023-11-17 05:20:00+00:00,36517.0,2023-11-17 04:55:00+00:00,36154.2,2023-11-17 05:15:00+00:00,362.8000000000029,58.88750820221289,36517.0,36154.2,2023-11-17 04:39:00+00:00,2023-11-17 05:15:00+00:00
1min,2023-11-17 04:56:00+00:00,BEARISH_TREND,2023-11-17 05:12:00+00:00,36508.5,2023-11-17 04:57:00+00:00,36154.2,2023-11-17 05:09:00+00:00,354.3000000000029,17.26787675002091,36508.5,36154.2,2023-11-17 04:50:00+00:00,2023-11-17 05:15:00+00:00
1min,2023-11-17 05:12:00+00:00,SIDE_TREND,2023-11-17 05:15:00+00:00,36352.8,2023-11-17 05:12:00+00:00,36320.1,2023-11-17 05:13:00+00:00,32.700000000004366,19.15924602693451,,,,
1min,2023-11-17 05:15:00+00:00,BULLISH_TREND,2023-11-17 05:20:00+00:00,36393.7,2023-11-17 05:19:00+00:00,36154.2,2023-11-17 05:15:00+00:00,239.5,31.181345095118353,36154.2,36393.7,2023-11-17 05:15:00+00:00,2023-11-17 05:20:00+00:00
1min,2023-11-17 05:20:00+00:00,BEARISH_TREND,2023-11-17 05:23:00+00:00,36399.0,2023-11-17 05:20:00+00:00,36261.5,2023-11-17 05:22:00+00:00,137.5,31.03720987954061,36399.0,36261.5,2023-11-17 05:20:00+00:00,2023-11-17 05:22:00+00:00
5min,2023-11-17 05:20:00+00:00,SIDE_TREND,2023-11-17 05:50:00+00:00,36399.0,2023-11-17 05:20:00+00:00,36261.5,2023-11-17 05:20:00+00:00,137.5,69.85305398977471,,,,
1min,2023-11-17 05:23:00+00:00,SIDE_TREND,2023-11-17 05:32:00+00:00,36359.1,2023-11-17 05:25:00+00:00,36268.6,2023-11-17 05:23:00+00:00,90.5,34.760548045808804,,,,
15min,2023-11-17 05:30:00+00:00,SIDE_TREND,2023-11-17 06:15:00+00:00,36367.9,2023-11-17 06:00:00+00:00,36261.8,2023-11-17 05:30:00+00:00,106.09999999999854,120.55523456752151,,,,
1min,2023-11-17 05:32:00+00:00,BEARISH_TREND,2023-11-17 05:33:00+00:00,36399.0,2023-11-17 05:32:00+00:00,36261.8,2023-11-17 05:32:00+00:00,137.1999999999971,33.20579423955728,36399.0,36261.8,2023-11-17 05:20:00+00:00,2023-11-17 05:36:00+00:00
1min,2023-11-17 05:33:00+00:00,SIDE_TREND,2023-11-17 05:36:00+00:00,36300.9,2023-11-17 05:33:00+00:00,36265.3,2023-11-17 05:35:00+00:00,35.599999999998545,31.81480841077369,,,,
1min,2023-11-17 05:36:00+00:00,BULLISH_TREND,2023-11-17 05:38:00+00:00,36307.2,2023-11-17 05:37:00+00:00,36261.8,2023-11-17 05:36:00+00:00,45.39999999999418,29.951873206151983,36261.8,36307.2,2023-11-17 05:36:00+00:00,2023-11-17 05:38:00+00:00
1min,2023-11-17 05:38:00+00:00,SIDE_TREND,2023-11-17 05:42:00+00:00,36315.6,2023-11-17 05:38:00+00:00,36273.0,2023-11-17 05:39:00+00:00,42.599999999998545,29.014010421718154,,,,
1min,2023-11-17 05:42:00+00:00,BEARISH_TREND,2023-11-17 05:44:00+00:00,36315.6,2023-11-17 05:43:00+00:00,36271.1,2023-11-17 05:42:00+00:00,44.5,27.385255148299784,36315.6,36271.1,2023-11-17 05:38:00+00:00,2023-11-17 05:47:00+00:00
1min,2023-11-17 05:44:00+00:00,SIDE_TREND,2023-11-17 05:47:00+00:00,36305.5,2023-11-17 05:46:00+00:00,36273.1,2023-11-17 05:44:00+00:00,32.400000000001455,25.863791182326278,,,,
1min,2023-11-17 05:47:00+00:00,BULLISH_TREND,2023-11-17 05:58:00+00:00,36367.9,2023-11-17 05:57:00+00:00,36271.1,2023-11-17 05:47:00+00:00,96.80000000000291,23.108395945033454,36271.1,36367.9,2023-11-17 05:47:00+00:00,2023-11-17 06:01:00+00:00
5min,2023-11-17 05:50:00+00:00,BEARISH_TREND,2023-11-17 06:05:00+00:00,36517.0,2023-11-17 06:00:00+00:00,36270.5,2023-11-17 06:00:00+00:00,246.5,62.05828154270892,36517.0,36270.5,2023-11-17 04:39:00+00:00,2023-11-17 06:09:00+00:00
1min,2023-11-17 05:58:00+00:00,SIDE_TREND,2023-11-17 06:01:00+00:00,36361.3,2023-11-17 06:00:00+00:00,36323.3,2023-11-17 05:58:00+00:00,38.0,19.47517362505346,,,,
1min,2023-11-17 06:01:00+00:00,BEARISH_TREND,2023-11-17 06:06:00+00:00,36367.9,2023-11-17 06:01:00+00:00,36270.5,2023-11-17 06:05:00+00:00,97.40000000000146,19.417134967842863,36367.9,36270.5,2023-11-17 06:01:00+00:00,2023-11-17 06:09:00+00:00
5min,2023-11-17 06:05:00+00:00,SIDE_TREND,2023-11-17 06:10:00+00:00,36311.4,2023-11-17 06:05:00+00:00,36270.5,2023-11-17 06:05:00+00:00,40.900000000001455,61.16823369652615,,,,
1min,2023-11-17 06:06:00+00:00,SIDE_TREND,2023-11-17 06:09:00+00:00,36311.4,2023-11-17 06:06:00+00:00,36274.2,2023-11-17 06:07:00+00:00,37.200000000004366,20.49057400700711,,,,
1min,2023-11-17 06:09:00+00:00,BULLISH_TREND,2023-11-17 06:26:00+00:00,36457.2,2023-11-17 06:25:00+00:00,36270.5,2023-11-17 06:09:00+00:00,186.6999999999971,20.017195734624753,36270.5,36457.2,2023-11-17 06:09:00+00:00,2023-11-17 06:34:00+00:00
5min,2023-11-17 06:10:00+00:00,BULLISH_TREND,2023-11-17 06:35:00+00:00,36457.2,2023-11-17 06:30:00+00:00,36270.5,2023-11-17 06:10:00+00:00,186.6999999999971,58.63706864487707,36270.5,36457.2,2023-11-17 06:09:00+00:00,2023-11-17 06:34:00+00:00
15min,2023-11-17 06:15:00+00:00,BEARISH_TREND,2023-11-17 08:30:00+00:00,36665.2,2023-11-17 06:30:00+00:00,36167.0,2023-11-17 08:15:00+00:00,498.1999999999971,109.08453494890384,36665.2,36167.0,2023-11-17 02:30:00+00:00,2023-11-17 08:16:00+00:00
1min,2023-11-17 06:26:00+00:00,SIDE_TREND,2023-11-17 06:29:00+00:00,36422.0,2023-11-17 06:26:00+00:00,36395.7,2023-11-17 06:28:00+00:00,26.30000000000291,16.531847685121175,,,,
1min,2023-11-17 06:29:00+00:00,BULLISH_TREND,2023-11-17 06:35:00+00:00,36457.2,2023-11-17 06:34:00+00:00,36378.8,2023-11-17 06:29:00+00:00,78.39999999999418,16.68383948859806,36378.8,36457.2,2023-11-17 06:29:00+00:00,2023-11-17 06:34:00+00:00
1min,2023-11-17 06:35:00+00:00,SIDE_TREND,2023-11-17 06:41:00+00:00,36455.9,2023-11-17 06:35:00+00:00,36406.9,2023-11-17 06:40:00+00:00,49.0,16.112905294755873,,,,
5min,2023-11-17 06:35:00+00:00,SIDE_TREND,2023-11-17 06:40:00+00:00,36455.9,2023-11-17 06:35:00+00:00,36410.3,2023-11-17 06:35:00+00:00,45.599999999998545,56.90726391646137,,,,
5min,2023-11-17 06:40:00+00:00,BEARISH_TREND,2023-11-17 07:45:00+00:00,36457.2,2023-11-17 06:45:00+00:00,36167.0,2023-11-17 07:35:00+00:00,290.1999999999971,50.90739903202688,36457.2,36167.0,2023-11-17 06:34:00+00:00,2023-11-17 08:16:00+00:00
1min,2023-11-17 06:41:00+00:00,BULLISH_TREND,2023-11-17 06:45:00+00:00,36428.5,2023-11-17 06:44:00+00:00,36378.8,2023-11-17 06:42:00+00:00,49.69999999999709,14.641406193943988,36378.8,36428.5,2023-11-17 06:29:00+00:00,2023-11-17 06:45:00+00:00
1min,2023-11-17 06:45:00+00:00,BEARISH_TREND,2023-11-17 07:16:00+00:00,36432.8,2023-11-17 06:45:00+00:00,36238.3,2023-11-17 07:15:00+00:00,194.5,14.302551013799649,36432.8,36238.3,2023-11-17 06:45:00+00:00,2023-11-17 07:24:00+00:00
1min,2023-11-17 07:16:00+00:00,SIDE_TREND,2023-11-17 07:21:00+00:00,36315.7,2023-11-17 07:20:00+00:00,36286.7,2023-11-17 07:16:00+00:00,29.0,13.908987682495184,,,,
1min,2023-11-17 07:21:00+00:00,BEARISH_TREND,2023-11-17 07:25:00+00:00,36329.0,2023-11-17 07:21:00+00:00,36238.3,2023-11-17 07:24:00+00:00,90.69999999999709,16.722750896078672,36329.0,36238.3,2023-11-17 07:21:00+00:00,2023-11-17 07:24:00+00:00
1min,2023-11-17 07:25:00+00:00,SIDE_TREND,2023-11-17 07:31:00+00:00,36280.2,2023-11-17 07:30:00+00:00,36238.3,2023-11-17 07:29:00+00:00,41.89999999999418,17.27414267821669,,,,
1min,2023-11-17 07:31:00+00:00,BEARISH_TREND,2023-11-17 07:36:00+00:00,36284.4,2023-11-17 07:31:00+00:00,36230.4,2023-11-17 07:35:00+00:00,54.0,16.888532632981843,36284.4,36230.4,2023-11-17 07:31:00+00:00,2023-11-17 07:35:00+00:00
1min,2023-11-17 07:36:00+00:00,SIDE_TREND,2023-11-17 07:37:00+00:00,36248.1,2023-11-17 07:36:00+00:00,36230.5,2023-11-17 07:36:00+00:00,17.599999999998545,15.649817723550177,,,,
1min,2023-11-17 07:37:00+00:00,BULLISH_TREND,2023-11-17 07:42:00+00:00,36299.7,2023-11-17 07:41:00+00:00,36230.4,2023-11-17 07:38:00+00:00,69.29999999999563,15.800906407734072,36230.4,36299.7,2023-11-17 07:35:00+00:00,2023-11-17 07:41:00+00:00
1min,2023-11-17 07:42:00+00:00,SIDE_TREND,2023-11-17 07:46:00+00:00,36293.4,2023-11-17 07:45:00+00:00,36270.9,2023-11-17 07:42:00+00:00,22.5,15.835924708529008,,,,
5min,2023-11-17 07:45:00+00:00,SIDE_TREND,2023-11-17 08:20:00+00:00,36323.9,2023-11-17 08:05:00+00:00,36167.0,2023-11-17 08:15:00+00:00,156.90000000000146,53.59529577735134,,,,
1min,2023-11-17 07:46:00+00:00,BEARISH_TREND,2023-11-17 07:50:00+00:00,36295.0,2023-11-17 07:46:00+00:00,36211.2,2023-11-17 07:49:00+00:00,83.80000000000291,14.776164764689137,36295.0,36211.2,2023-11-17 07:46:00+00:00,2023-11-17 07:49:00+00:00
1min,2023-11-17 07:50:00+00:00,SIDE_TREND,2023-11-17 07:52:00+00:00,36246.0,2023-11-17 07:51:00+00:00,36218.3,2023-11-17 07:50:00+00:00,27.69999999999709,17.489943859219437,,,,
1min,2023-11-17 07:52:00+00:00,BULLISH_TREND,2023-11-17 07:55:00+00:00,36323.9,2023-11-17 07:54:00+00:00,36211.2,2023-11-17 07:54:00+00:00,112.70000000000437,17.023253699904746,36211.2,36323.9,2023-11-17 07:49:00+00:00,2023-11-17 08:09:00+00:00
1min,2023-11-17 07:55:00+00:00,SIDE_TREND,2023-11-17 07:57:00+00:00,36263.1,2023-11-17 07:55:00+00:00,36242.2,2023-11-17 07:56:00+00:00,20.900000000001455,17.351064986540724,,,,
1min,2023-11-17 07:57:00+00:00,BULLISH_TREND,2023-11-17 08:05:00+00:00,36323.9,2023-11-17 08:04:00+00:00,36214.1,2023-11-17 07:57:00+00:00,109.80000000000291,17.439148699420834,36214.1,36323.9,2023-11-17 07:57:00+00:00,2023-11-17 08:09:00+00:00
1min,2023-11-17 08:05:00+00:00,SIDE_TREND,2023-11-17 08:09:00+00:00,36318.3,2023-11-17 08:08:00+00:00,36287.3,2023-11-17 08:05:00+00:00,31.0,16.34390035354641,,,,
1min,2023-11-17 08:09:00+00:00,BEARISH_TREND,2023-11-17 08:17:00+00:00,36323.9,2023-11-17 08:09:00+00:00,36167.0,2023-11-17 08:16:00+00:00,156.90000000000146,17.562463751651688,36323.9,36167.0,2023-11-17 08:09:00+00:00,2023-11-17 08:16:00+00:00
1min,2023-11-17 08:17:00+00:00,SIDE_TREND,2023-11-17 08:19:00+00:00,36256.3,2023-11-17 08:17:00+00:00,36229.1,2023-11-17 08:17:00+00:00,27.200000000004366,22.66114907611447,,,,
1min,2023-11-17 08:19:00+00:00,BULLISH_TREND,2023-11-17 08:33:00+00:00,36426.0,2023-11-17 08:32:00+00:00,36167.0,2023-11-17 08:21:00+00:00,259.0,25.96629504544352,36167.0,36426.0,2023-11-17 08:16:00+00:00,2023-11-17 08:32:00+00:00
5min,2023-11-17 08:20:00+00:00,BULLISH_TREND,2023-11-17 09:10:00+00:00,36437.0,2023-11-17 09:00:00+00:00,36167.0,2023-11-17 08:20:00+00:00,270.0,60.402221560399155,36167.0,36437.0,2023-11-17 08:16:00+00:00,2023-11-17 09:17:00+00:00
15min,2023-11-17 08:30:00+00:00,SIDE_TREND,2023-11-17 09:30:00+00:00,36437.0,2023-11-17 09:15:00+00:00,36342.6,2023-11-17 08:45:00+00:00,94.40000000000146,107.29814311040859,,,,
1min,2023-11-17 08:33:00+00:00,SIDE_TREND,2023-11-17 08:37:00+00:00,36426.0,2023-11-17 08:33:00+00:00,36386.9,2023-11-17 08:36:00+00:00,39.099999999998545,26.2471205623987,,,,
1min,2023-11-17 08:37:00+00:00,BEARISH_TREND,2023-11-17 08:43:00+00:00,36426.0,2023-11-17 08:37:00+00:00,36342.6,2023-11-17 08:42:00+00:00,83.40000000000146,24.611371933251064,36426.0,36342.6,2023-11-17 08:32:00+00:00,2023-11-17 08:46:00+00:00
1min,2023-11-17 08:43:00+00:00,SIDE_TREND,2023-11-17 08:46:00+00:00,36384.0,2023-11-17 08:43:00+00:00,36346.9,2023-11-17 08:45:00+00:00,37.099999999998545,22.459716102845572,,,,
1min,2023-11-17 08:46:00+00:00,BULLISH_TREND,2023-11-17 08:54:00+00:00,36430.8,2023-11-17 08:53:00+00:00,36342.6,2023-11-17 08:46:00+00:00,88.20000000000437,20.620767707432385,36342.6,36430.8,2023-11-17 08:46:00+00:00,2023-11-17 08:54:00+00:00
1min,2023-11-17 08:54:00+00:00,SIDE_TREND,2023-11-17 08:57:00+00:00,36430.8,2023-11-17 08:54:00+00:00,36369.9,2023-11-17 08:56:00+00:00,60.900000000001455,21.15564982338788,,,,
1min,2023-11-17 08:57:00+00:00,BULLISH_TREND,2023-11-17 09:02:00+00:00,36431.0,2023-11-17 09:01:00+00:00,36342.6,2023-11-17 08:57:00+00:00,88.40000000000146,20.147052147849287,36342.6,36431.0,2023-11-17 08:46:00+00:00,2023-11-17 09:01:00+00:00
1h,2023-11-17 09:00:00+00:00,BEARISH_TREND,2023-11-17 10:00:00+00:00,37616.3,2023-11-17 09:00:00+00:00,35859.4,2023-11-17 09:00:00+00:00,1756.9000000000015,285.1261983690285,37616.3,35859.4,2023-11-16 07:04:00+00:00,2023-11-17 14:55:00+00:00
1min,2023-11-17 09:02:00+00:00,BEARISH_TREND,2023-11-17 09:07:00+00:00,36431.0,2023-11-17 09:03:00+00:00,36367.9,2023-11-17 09:06:00+00:00,63.099999999998545,20.048498641063603,36431.0,36367.9,2023-11-17 09:01:00+00:00,2023-11-17 09:06:00+00:00
1min,2023-11-17 09:07:00+00:00,BULLISH_TREND,2023-11-17 09:09:00+00:00,36409.8,2023-11-17 09:07:00+00:00,36367.9,2023-11-17 09:07:00+00:00,41.900000000001455,20.550376952269467,36367.9,36409.8,2023-11-17 09:06:00+00:00,2023-11-17 09:09:00+00:00
1min,2023-11-17 09:09:00+00:00,SIDE_TREND,2023-11-17 09:13:00+00:00,36424.3,2023-11-17 09:09:00+00:00,36375.7,2023-11-17 09:12:00+00:00,48.60000000000582,19.867948931444538,,,,
5min,2023-11-17 09:10:00+00:00,SIDE_TREND,2023-11-17 09:20:00+00:00,36437.0,2023-11-17 09:15:00+00:00,36375.7,2023-11-17 09:10:00+00:00,61.30000000000291,55.71617819185954,,,,
1min,2023-11-17 09:13:00+00:00,BULLISH_TREND,2023-11-17 09:14:00+00:00,36437.0,2023-11-17 09:13:00+00:00,36367.9,2023-11-17 09:13:00+00:00,69.09999999999854,18.84891250071695,36367.9,36437.0,2023-11-17 09:06:00+00:00,2023-11-17 09:17:00+00:00
1min,2023-11-17 09:14:00+00:00,SIDE_TREND,2023-11-17 09:17:00+00:00,36432.0,2023-11-17 09:16:00+00:00,36378.1,2023-11-17 09:14:00+00:00,53.900000000001455,19.24674645196794,,,,
1min,2023-11-17 09:17:00+00:00,BEARISH_TREND,2023-11-17 09:27:00+00:00,36437.0,2023-11-17 09:17:00+00:00,36345.5,2023-11-17 09:26:00+00:00,91.5,16.329459297811145,36437.0,36345.5,2023-11-17 09:17:00+00:00,2023-11-17 09:26:00+00:00
